date	location	variant	sequences
2022-03-19	Australia	Omicron 21K	38
2022-03-20	Australia	Omicron 21K	51
2022-03-21	Australia	Omicron 21K	82
2022-03-22	Australia	Omicron 21K	75
2022-03-23	Australia	Omicron 21K	60
2022-03-24	Australia	Omicron 21K	82
2022-03-25	Australia	Omicron 21K	46
2022-03-26	Australia	Omicron 21K	43
2022-03-27	Australia	Omicron 21K	53
2022-03-28	Australia	Omicron 21K	44
2022-03-29	Australia	Omicron 21K	40
2022-03-30	Australia	Omicron 21K	53
2022-03-31	Australia	Omicron 21K	29
2022-04-01	Australia	Omicron 21K	19
2022-04-02	Australia	Omicron 21K	16
2022-04-03	Australia	Omicron 21K	46
2022-04-04	Australia	Omicron 21K	30
2022-04-05	Australia	Omicron 21K	18
2022-04-06	Australia	Omicron 21K	9
2022-04-07	Australia	Omicron 21K	28
2022-04-08	Australia	Omicron 21K	13
2022-04-09	Australia	Omicron 21K	14
2022-04-10	Australia	Omicron 21K	12
2022-04-11	Australia	Omicron 21K	10
2022-04-12	Australia	Omicron 21K	16
2022-04-13	Australia	Omicron 21K	10
2022-04-14	Australia	Omicron 21K	10
2022-04-15	Australia	Omicron 21K	14
2022-04-16	Australia	Omicron 21K	7
2022-04-17	Australia	Omicron 21K	7
2022-04-18	Australia	Omicron 21K	8
2022-04-19	Australia	Omicron 21K	18
2022-04-20	Australia	Omicron 21K	5
2022-04-21	Australia	Omicron 21K	8
2022-04-22	Australia	Omicron 21K	12
2022-04-23	Australia	Omicron 21K	5
2022-04-24	Australia	Omicron 21K	8
2022-04-25	Australia	Omicron 21K	7
2022-04-26	Australia	Omicron 21K	16
2022-04-27	Australia	Omicron 21K	11
2022-04-28	Australia	Omicron 21K	4
2022-04-29	Australia	Omicron 21K	3
2022-04-30	Australia	Omicron 21K	2
2022-05-01	Australia	Omicron 21K	2
2022-05-02	Australia	Omicron 21K	2
2022-05-04	Australia	Omicron 21K	4
2022-05-05	Australia	Omicron 21K	2
2022-05-06	Australia	Omicron 21K	1
2022-05-08	Australia	Omicron 21K	1
2022-05-09	Australia	Omicron 21K	3
2022-05-10	Australia	Omicron 21K	5
2022-05-11	Australia	Omicron 21K	5
2022-05-12	Australia	Omicron 21K	2
2022-05-13	Australia	Omicron 21K	4
2022-05-14	Australia	Omicron 21K	1
2022-05-15	Australia	Omicron 21K	4
2022-05-17	Australia	Omicron 21K	3
2022-05-18	Australia	Omicron 21K	1
2022-05-19	Australia	Omicron 21K	2
2022-05-20	Australia	Omicron 21K	1
2022-05-21	Australia	Omicron 21K	1
2022-05-22	Australia	Omicron 21K	1
2022-05-23	Australia	Omicron 21K	1
2022-05-25	Australia	Omicron 21K	1
2022-05-26	Australia	Omicron 21K	3
2022-05-27	Australia	Omicron 21K	1
2022-05-31	Australia	Omicron 21K	1
2022-06-01	Australia	Omicron 21K	1
2022-06-03	Australia	Omicron 21K	1
2022-06-09	Australia	Omicron 21K	2
2022-06-10	Australia	Omicron 21K	1
2022-06-14	Australia	Omicron 21K	1
2022-06-16	Australia	Omicron 21K	1
2022-03-19	Australia	Omicron 21L	217
2022-03-20	Australia	Omicron 21L	303
2022-03-21	Australia	Omicron 21L	512
2022-03-22	Australia	Omicron 21L	521
2022-03-23	Australia	Omicron 21L	447
2022-03-24	Australia	Omicron 21L	483
2022-03-25	Australia	Omicron 21L	278
2022-03-26	Australia	Omicron 21L	422
2022-03-27	Australia	Omicron 21L	624
2022-03-28	Australia	Omicron 21L	537
2022-03-29	Australia	Omicron 21L	609
2022-03-30	Australia	Omicron 21L	600
2022-03-31	Australia	Omicron 21L	417
2022-04-01	Australia	Omicron 21L	194
2022-04-02	Australia	Omicron 21L	314
2022-04-03	Australia	Omicron 21L	649
2022-04-04	Australia	Omicron 21L	439
2022-04-05	Australia	Omicron 21L	424
2022-04-06	Australia	Omicron 21L	380
2022-04-07	Australia	Omicron 21L	431
2022-04-08	Australia	Omicron 21L	254
2022-04-09	Australia	Omicron 21L	203
2022-04-10	Australia	Omicron 21L	292
2022-04-11	Australia	Omicron 21L	512
2022-04-12	Australia	Omicron 21L	479
2022-04-13	Australia	Omicron 21L	379
2022-04-14	Australia	Omicron 21L	314
2022-04-15	Australia	Omicron 21L	229
2022-04-16	Australia	Omicron 21L	231
2022-04-17	Australia	Omicron 21L	323
2022-04-18	Australia	Omicron 21L	322
2022-04-19	Australia	Omicron 21L	523
2022-04-20	Australia	Omicron 21L	550
2022-04-21	Australia	Omicron 21L	475
2022-04-22	Australia	Omicron 21L	295
2022-04-23	Australia	Omicron 21L	235
2022-04-24	Australia	Omicron 21L	346
2022-04-25	Australia	Omicron 21L	458
2022-04-26	Australia	Omicron 21L	592
2022-04-27	Australia	Omicron 21L	417
2022-04-28	Australia	Omicron 21L	401
2022-04-29	Australia	Omicron 21L	171
2022-04-30	Australia	Omicron 21L	217
2022-05-01	Australia	Omicron 21L	294
2022-05-02	Australia	Omicron 21L	346
2022-05-03	Australia	Omicron 21L	440
2022-05-04	Australia	Omicron 21L	398
2022-05-05	Australia	Omicron 21L	385
2022-05-06	Australia	Omicron 21L	353
2022-05-07	Australia	Omicron 21L	304
2022-05-08	Australia	Omicron 21L	361
2022-05-09	Australia	Omicron 21L	421
2022-05-10	Australia	Omicron 21L	497
2022-05-11	Australia	Omicron 21L	355
2022-05-12	Australia	Omicron 21L	415
2022-05-13	Australia	Omicron 21L	354
2022-05-14	Australia	Omicron 21L	376
2022-05-15	Australia	Omicron 21L	463
2022-05-16	Australia	Omicron 21L	472
2022-05-17	Australia	Omicron 21L	439
2022-05-18	Australia	Omicron 21L	365
2022-05-19	Australia	Omicron 21L	361
2022-05-20	Australia	Omicron 21L	262
2022-05-21	Australia	Omicron 21L	184
2022-05-22	Australia	Omicron 21L	290
2022-05-23	Australia	Omicron 21L	402
2022-05-24	Australia	Omicron 21L	403
2022-05-25	Australia	Omicron 21L	291
2022-05-26	Australia	Omicron 21L	359
2022-05-27	Australia	Omicron 21L	315
2022-05-28	Australia	Omicron 21L	217
2022-05-29	Australia	Omicron 21L	278
2022-05-30	Australia	Omicron 21L	378
2022-05-31	Australia	Omicron 21L	455
2022-06-01	Australia	Omicron 21L	341
2022-06-02	Australia	Omicron 21L	288
2022-06-03	Australia	Omicron 21L	232
2022-06-04	Australia	Omicron 21L	137
2022-06-05	Australia	Omicron 21L	239
2022-06-06	Australia	Omicron 21L	329
2022-06-07	Australia	Omicron 21L	230
2022-06-08	Australia	Omicron 21L	189
2022-06-09	Australia	Omicron 21L	124
2022-06-10	Australia	Omicron 21L	91
2022-06-11	Australia	Omicron 21L	76
2022-06-12	Australia	Omicron 21L	71
2022-06-13	Australia	Omicron 21L	90
2022-06-14	Australia	Omicron 21L	97
2022-06-15	Australia	Omicron 21L	78
2022-06-16	Australia	Omicron 21L	43
2022-03-31	Australia	Omicron 22A	1
2022-04-15	Australia	Omicron 22A	2
2022-04-18	Australia	Omicron 22A	1
2022-04-23	Australia	Omicron 22A	4
2022-04-24	Australia	Omicron 22A	1
