date	location	cases
2022-03-19	Australia	40854.0
2022-03-20	Australia	43230.0
2022-03-21	Australia	53063.0
2022-03-22	Australia	57556.0
2022-03-23	Australia	59704.0
2022-03-24	Australia	66782.0
2022-03-25	Australia	47988.0
2022-03-26	Australia	46749.0
2022-03-27	Australia	50971.0
2022-03-28	Australia	55738.0
2022-03-29	Australia	65523.0
2022-03-30	Australia	60239.0
2022-03-31	Australia	65385.0
2022-04-01	Australia	55097.0
2022-04-02	Australia	48097.0
2022-04-03	Australia	40610.0
2022-04-04	Australia	55544.0
2022-04-05	Australia	75797.0
2022-04-06	Australia	62608.0
2022-04-07	Australia	60481.0
2022-04-08	Australia	49317.0
2022-04-09	Australia	39025.0
2022-04-10	Australia	48724.0
2022-04-11	Australia	46267.0
2022-04-12	Australia	53017.0
2022-04-13	Australia	54709.0
2022-04-14	Australia	46499.0
2022-04-15	Australia	36580.0
2022-04-16	Australia	39177.0
2022-04-17	Australia	32365.0
2022-04-18	Australia	42032.0
2022-04-19	Australia	50580.0
2022-04-20	Australia	53901.0
2022-04-21	Australia	49848.0
2022-04-22	Australia	37209.0
2022-04-23	Australia	35052.0
2022-04-24	Australia	33709.0
2022-04-25	Australia	37480.0
2022-04-26	Australia	39909.0
2022-04-27	Australia	50876.0
2022-04-28	Australia	41780.0
2022-04-29	Australia	38172.0
2022-04-30	Australia	25614.0
2022-05-01	Australia	39217.0
2022-05-02	Australia	37881.0
2022-05-03	Australia	42324.0
2022-05-04	Australia	58258.0
2022-05-05	Australia	40811.0
2022-05-06	Australia	36035.0
2022-05-07	Australia	38806.0
2022-05-08	Australia	40457.0
2022-05-09	Australia	48033.0
2022-05-10	Australia	57054.0
2022-05-11	Australia	57348.0
2022-05-12	Australia	47516.0
2022-05-13	Australia	51486.0
2022-05-14	Australia	41698.0
2022-05-15	Australia	45774.0
2022-05-16	Australia	67455.0
2022-05-17	Australia	56461.0
2022-05-18	Australia	53985.0
2022-05-19	Australia	50229.0
2022-05-20	Australia	46485.0
2022-05-21	Australia	38512.0
2022-05-22	Australia	34087.0
2022-05-23	Australia	42868.0
2022-05-24	Australia	45792.0
2022-05-25	Australia	46028.0
2022-05-26	Australia	39563.0
2022-05-27	Australia	32621.0
2022-05-28	Australia	26877.0
2022-05-29	Australia	25916.0
2022-05-30	Australia	33976.0
2022-05-31	Australia	35713.0
2022-06-01	Australia	33716.0
2022-06-02	Australia	31897.0
2022-06-03	Australia	27521.0
2022-06-04	Australia	20127.0
2022-06-05	Australia	23253.0
2022-06-06	Australia	27503.0
2022-06-07	Australia	33223.0
2022-06-08	Australia	32433.0
2022-06-09	Australia	29548.0
2022-06-10	Australia	26085.0
2022-06-11	Australia	16393.0
2022-06-12	Australia	20880.0
2022-06-13	Australia	25763.0
2022-06-14	Australia	30960.0
2022-06-15	Australia	32325.0
2022-06-16	Australia	29765.0
2022-06-17	Australia	24843.0
