date	location	cases
2022-01-09	Australia	72834.0
2022-01-10	Australia	93806.0
2022-01-11	Australia	84408.0
2022-01-12	Australia	175271.0
2022-01-13	Australia	128185.0
2022-01-14	Australia	86288.0
2022-01-15	Australia	112867.0
2022-01-16	Australia	59891.0
2022-01-17	Australia	84355.0
2022-01-18	Australia	84615.0
2022-01-19	Australia	67604.0
2022-01-20	Australia	63941.0
2022-01-21	Australia	43166.0
2022-01-22	Australia	67182.0
2022-01-23	Australia	32234.0
2022-01-24	Australia	58022.0
2022-01-25	Australia	52920.0
2022-01-26	Australia	51016.0
2022-01-27	Australia	66223.0
2022-01-28	Australia	65980.0
2022-01-29	Australia	47258.0
2022-01-30	Australia	36719.0
2022-01-31	Australia	0.0
2022-02-01	Australia	40146.0
2022-02-02	Australia	24228.0
2022-02-03	Australia	32179.0
2022-02-04	Australia	27336.0
2022-02-05	Australia	22985.0
2022-02-06	Australia	25247.0
2022-02-07	Australia	27373.0
2022-02-08	Australia	31510.0
2022-02-09	Australia	11483.0
2022-02-10	Australia	31250.0
2022-02-11	Australia	22564.0
2022-02-12	Australia	25607.0
2022-02-13	Australia	12289.0
2022-02-14	Australia	30913.0
2022-02-15	Australia	24394.0
2022-02-16	Australia	0.0
2022-02-17	Australia	22729.0
2022-02-18	Australia	23217.0
2022-02-19	Australia	17376.0
2022-02-20	Australia	18219.0
2022-02-21	Australia	25163.0
2022-02-22	Australia	25229.0
2022-02-23	Australia	24852.0
2022-02-24	Australia	26670.0
2022-02-25	Australia	19803.0
2022-02-26	Australia	17543.0
2022-02-27	Australia	21482.0
2022-02-28	Australia	25418.0
2022-03-01	Australia	21755.0
2022-03-02	Australia	40012.0
2022-03-03	Australia	25159.0
2022-03-04	Australia	22716.0
2022-03-05	Australia	17376.0
2022-03-06	Australia	22182.0
2022-03-07	Australia	44962.0
2022-03-08	Australia	30691.0
2022-03-09	Australia	36335.0
2022-03-10	Australia	31689.0
2022-03-11	Australia	35077.0
2022-03-12	Australia	33495.0
2022-03-13	Australia	26440.0
2022-03-14	Australia	28803.0
2022-03-15	Australia	54309.0
2022-03-16	Australia	57148.0
2022-03-17	Australia	49166.0
2022-03-18	Australia	46952.0
2022-03-19	Australia	40854.0
2022-03-20	Australia	43230.0
2022-03-21	Australia	53063.0
2022-03-22	Australia	57556.0
2022-03-23	Australia	59704.0
2022-03-24	Australia	66782.0
2022-03-25	Australia	47988.0
2022-03-26	Australia	46749.0
2022-03-27	Australia	50971.0
2022-03-28	Australia	55738.0
2022-03-29	Australia	65523.0
2022-03-30	Australia	60239.0
2022-03-31	Australia	65385.0
2022-04-01	Australia	55097.0
2022-04-02	Australia	48097.0
2022-04-03	Australia	40610.0
2022-04-04	Australia	55544.0
2022-04-05	Australia	75797.0
2022-04-06	Australia	62608.0
2022-04-07	Australia	60481.0
2022-04-08	Australia	49317.0
2022-04-09	Australia	39025.0
2022-04-10	Australia	48724.0
2022-04-11	Australia	46267.0
2022-04-12	Australia	53017.0
2022-04-13	Australia	54709.0
2022-04-14	Australia	46499.0
2022-04-15	Australia	36580.0
2022-04-16	Australia	39177.0
2022-04-17	Australia	32365.0
2022-04-18	Australia	42032.0
2022-04-19	Australia	50580.0
2022-04-20	Australia	53901.0
2022-04-21	Australia	49848.0
2022-04-22	Australia	37209.0
2022-01-09	Brazil	29658.0
2022-01-10	Brazil	33921.0
2022-01-11	Brazil	73255.0
2022-01-12	Brazil	87873.0
2022-01-13	Brazil	97945.0
2022-01-14	Brazil	111112.0
2022-01-15	Brazil	48562.0
2022-01-16	Brazil	33277.0
2022-01-17	Brazil	74381.0
2022-01-18	Brazil	140342.0
2022-01-19	Brazil	195541.0
2022-01-20	Brazil	169786.0
2022-01-21	Brazil	171321.0
2022-01-22	Brazil	165110.0
2022-01-23	Brazil	122796.0
2022-01-24	Brazil	87627.0
2022-01-25	Brazil	200290.0
2022-01-26	Brazil	217771.0
2022-01-27	Brazil	229702.0
2022-01-28	Brazil	260806.0
2022-01-29	Brazil	205597.0
2022-01-30	Brazil	104449.0
2022-01-31	Brazil	102883.0
2022-02-01	Brazil	171251.0
2022-02-02	Brazil	185964.0
2022-02-03	Brazil	287149.0
2022-02-04	Brazil	218560.0
2022-02-05	Brazil	158092.0
2022-02-06	Brazil	61853.0
2022-02-07	Brazil	69615.0
2022-02-08	Brazil	177483.0
2022-02-09	Brazil	179417.0
2022-02-10	Brazil	162636.0
2022-02-11	Brazil	163786.0
2022-02-12	Brazil	134950.0
2022-02-13	Brazil	58618.0
2022-02-14	Brazil	59363.0
2022-02-15	Brazil	125201.0
2022-02-16	Brazil	142528.0
2022-02-17	Brazil	120123.0
2022-02-18	Brazil	132119.0
2022-02-19	Brazil	105129.0
2022-02-20	Brazil	40813.0
2022-02-21	Brazil	40278.0
2022-02-22	Brazil	103493.0
2022-02-23	Brazil	131385.0
2022-02-24	Brazil	95899.0
2022-02-25	Brazil	90436.0
2022-02-26	Brazil	69881.0
2022-02-27	Brazil	27242.0
2022-02-28	Brazil	19777.0
2022-03-01	Brazil	22279.0
2022-03-02	Brazil	27645.0
2022-03-03	Brazil	60177.0
2022-03-04	Brazil	71380.0
2022-03-05	Brazil	62748.0
2022-03-06	Brazil	15725.0
2022-03-07	Brazil	21306.0
2022-03-08	Brazil	74487.0
2022-03-09	Brazil	45783.0
2022-03-10	Brazil	61105.0
2022-03-11	Brazil	54022.0
2022-03-12	Brazil	47796.0
2022-03-13	Brazil	13809.0
2022-03-14	Brazil	16512.0
2022-03-15	Brazil	49694.0
2022-03-16	Brazil	47738.0
2022-03-17	Brazil	44033.0
2022-03-18	Brazil	51990.0
