date	location	variant	sequences
2022-06-14	Australia	Delta	1
2022-05-21	Australia	Omicron 21K	1
2022-05-22	Australia	Omicron 21K	2
2022-05-23	Australia	Omicron 21K	1
2022-05-25	Australia	Omicron 21K	1
2022-05-26	Australia	Omicron 21K	3
2022-05-27	Australia	Omicron 21K	1
2022-05-31	Australia	Omicron 21K	1
2022-06-01	Australia	Omicron 21K	1
2022-06-03	Australia	Omicron 21K	1
2022-06-09	Australia	Omicron 21K	2
2022-06-10	Australia	Omicron 21K	1
2022-06-14	Australia	Omicron 21K	1
2022-06-16	Australia	Omicron 21K	1
2022-05-21	Australia	Omicron 21L	195
2022-05-22	Australia	Omicron 21L	303
2022-05-23	Australia	Omicron 21L	409
2022-05-24	Australia	Omicron 21L	415
2022-05-25	Australia	Omicron 21L	311
2022-05-26	Australia	Omicron 21L	370
2022-05-27	Australia	Omicron 21L	320
2022-05-28	Australia	Omicron 21L	244
2022-05-29	Australia	Omicron 21L	345
2022-05-30	Australia	Omicron 21L	387
2022-05-31	Australia	Omicron 21L	463
2022-06-01	Australia	Omicron 21L	352
2022-06-02	Australia	Omicron 21L	366
2022-06-03	Australia	Omicron 21L	267
2022-06-04	Australia	Omicron 21L	175
2022-06-05	Australia	Omicron 21L	363
2022-06-06	Australia	Omicron 21L	388
2022-06-07	Australia	Omicron 21L	382
2022-06-08	Australia	Omicron 21L	265
2022-06-09	Australia	Omicron 21L	286
2022-06-10	Australia	Omicron 21L	193
2022-06-11	Australia	Omicron 21L	146
2022-06-12	Australia	Omicron 21L	197
2022-06-13	Australia	Omicron 21L	199
2022-06-14	Australia	Omicron 21L	228
2022-06-15	Australia	Omicron 21L	137
2022-06-16	Australia	Omicron 21L	158
2022-06-17	Australia	Omicron 21L	152
2022-06-18	Australia	Omicron 21L	144
2022-06-19	Australia	Omicron 21L	135
2022-06-20	Australia	Omicron 21L	162
2022-06-21	Australia	Omicron 21L	191
2022-06-22	Australia	Omicron 21L	138
2022-06-23	Australia	Omicron 21L	177
2022-06-24	Australia	Omicron 21L	97
2022-06-25	Australia	Omicron 21L	83
2022-06-26	Australia	Omicron 21L	182
2022-06-27	Australia	Omicron 21L	126
2022-06-28	Australia	Omicron 21L	83
2022-06-29	Australia	Omicron 21L	70
2022-06-30	Australia	Omicron 21L	115
2022-07-01	Australia	Omicron 21L	103
2022-07-02	Australia	Omicron 21L	79
2022-07-03	Australia	Omicron 21L	123
2022-07-04	Australia	Omicron 21L	96
2022-07-05	Australia	Omicron 21L	98
