date	location	cases
2022-03-20	Australia	327240.0
2022-03-21	Australia	0.0
2022-03-22	Australia	0.0
2022-03-23	Australia	0.0
2022-03-24	Australia	0.0
2022-03-25	Australia	0.0
2022-03-26	Australia	0.0
2022-03-27	Australia	385762.0
2022-03-28	Australia	0.0
2022-03-29	Australia	0.0
2022-03-30	Australia	0.0
2022-03-31	Australia	0.0
2022-04-01	Australia	0.0
2022-04-02	Australia	0.0
2022-04-03	Australia	395982.0
2022-04-04	Australia	0.0
2022-04-05	Australia	0.0
2022-04-06	Australia	0.0
2022-04-07	Australia	0.0
2022-04-08	Australia	0.0
2022-04-09	Australia	0.0
2022-04-10	Australia	359765.0
2022-04-11	Australia	0.0
2022-04-12	Australia	0.0
2022-04-13	Australia	0.0
2022-04-14	Australia	0.0
2022-04-15	Australia	0.0
2022-04-16	Australia	0.0
2022-04-17	Australia	306184.0
2022-04-18	Australia	0.0
2022-04-19	Australia	0.0
2022-04-20	Australia	0.0
2022-04-21	Australia	0.0
2022-04-22	Australia	0.0
2022-04-23	Australia	0.0
2022-04-24	Australia	289282.0
2022-04-25	Australia	0.0
2022-04-26	Australia	0.0
2022-04-27	Australia	0.0
2022-04-28	Australia	0.0
2022-04-29	Australia	0.0
2022-04-30	Australia	0.0
2022-05-01	Australia	272054.0
2022-05-02	Australia	0.0
2022-05-03	Australia	0.0
2022-05-04	Australia	0.0
2022-05-05	Australia	0.0
2022-05-06	Australia	0.0
2022-05-07	Australia	0.0
2022-05-08	Australia	304061.0
2022-05-09	Australia	0.0
2022-05-10	Australia	0.0
2022-05-11	Australia	0.0
2022-05-12	Australia	0.0
2022-05-13	Australia	0.0
2022-05-14	Australia	0.0
2022-05-15	Australia	350375.0
2022-05-16	Australia	0.0
2022-05-17	Australia	0.0
2022-05-18	Australia	0.0
2022-05-19	Australia	0.0
2022-05-20	Australia	0.0
2022-05-21	Australia	0.0
2022-05-22	Australia	311716.0
2022-05-23	Australia	0.0
2022-05-24	Australia	0.0
2022-05-25	Australia	0.0
2022-05-26	Australia	0.0
2022-05-27	Australia	0.0
2022-05-28	Australia	0.0
2022-05-29	Australia	240429.0
2022-05-30	Australia	0.0
2022-05-31	Australia	0.0
2022-06-01	Australia	0.0
2022-06-02	Australia	0.0
2022-06-03	Australia	0.0
2022-06-04	Australia	0.0
2022-06-05	Australia	199964.0
2022-06-06	Australia	0.0
2022-06-07	Australia	0.0
2022-06-08	Australia	0.0
2022-06-09	Australia	0.0
2022-06-10	Australia	0.0
2022-06-11	Australia	0.0
2022-06-12	Australia	184472.0
2022-06-13	Australia	0.0
2022-06-14	Australia	0.0
2022-06-15	Australia	0.0
2022-06-16	Australia	0.0
2022-06-17	Australia	0.0
2022-06-18	Australia	0.0
2022-06-19	Australia	191043.0
2022-06-20	Australia	0.0
2022-06-21	Australia	0.0
2022-06-22	Australia	0.0
2022-06-23	Australia	0.0
2022-06-24	Australia	0.0
2022-06-25	Australia	0.0
2022-06-26	Australia	204308.0
2022-06-27	Australia	0.0
2022-06-28	Australia	0.0
2022-06-29	Australia	0.0
2022-06-30	Australia	0.0
2022-07-01	Australia	0.0
2022-03-20	Brazil	267998.0
2022-03-21	Brazil	0.0
2022-03-22	Brazil	0.0
2022-03-23	Brazil	0.0
2022-03-24	Brazil	0.0
2022-03-25	Brazil	0.0
2022-03-26	Brazil	0.0
2022-03-27	Brazil	229145.0
2022-03-28	Brazil	0.0
2022-03-29	Brazil	0.0
2022-03-30	Brazil	0.0
2022-03-31	Brazil	0.0
2022-04-01	Brazil	0.0
2022-04-02	Brazil	0.0
2022-04-03	Brazil	172908.0
2022-04-04	Brazil	0.0
2022-04-05	Brazil	0.0
2022-04-06	Brazil	0.0
2022-04-07	Brazil	0.0
2022-04-08	Brazil	0.0
2022-04-09	Brazil	0.0
2022-04-10	Brazil	148798.0
2022-04-11	Brazil	0.0
2022-04-12	Brazil	0.0
2022-04-13	Brazil	0.0
2022-04-14	Brazil	0.0
2022-04-15	Brazil	0.0
2022-04-16	Brazil	0.0
2022-04-17	Brazil	123339.0
2022-04-18	Brazil	0.0
2022-04-19	Brazil	0.0
2022-04-20	Brazil	0.0
2022-04-21	Brazil	0.0
2022-04-22	Brazil	0.0
2022-04-23	Brazil	0.0
2022-04-24	Brazil	91395.0
2022-04-25	Brazil	0.0
2022-04-26	Brazil	0.0
2022-04-27	Brazil	0.0
2022-04-28	Brazil	0.0
2022-04-29	Brazil	0.0
2022-04-30	Brazil	0.0
2022-05-01	Brazil	94345.0
2022-05-02	Brazil	0.0
2022-05-03	Brazil	0.0
2022-05-04	Brazil	0.0
2022-05-05	Brazil	0.0
2022-05-06	Brazil	0.0
2022-05-07	Brazil	0.0
2022-05-08	Brazil	110866.0
2022-05-09	Brazil	0.0
2022-05-10	Brazil	0.0
2022-05-11	Brazil	0.0
2022-05-12	Brazil	0.0
2022-05-13	Brazil	0.0
2022-05-14	Brazil	0.0
2022-05-15	Brazil	120831.0
2022-05-16	Brazil	0.0
2022-05-17	Brazil	0.0
2022-05-18	Brazil	0.0
2022-05-19	Brazil	0.0
2022-05-20	Brazil	0.0
2022-05-21	Brazil	0.0
2022-05-22	Brazil	97674.0
2022-05-23	Brazil	0.0
2022-05-24	Brazil	0.0
2022-05-25	Brazil	0.0
2022-05-26	Brazil	0.0
2022-05-27	Brazil	0.0
2022-05-28	Brazil	0.0
2022-05-29	Brazil	158732.0
2022-05-30	Brazil	0.0
2022-05-31	Brazil	0.0
2022-06-01	Brazil	0.0
2022-06-02	Brazil	0.0
2022-06-03	Brazil	0.0
2022-06-04	Brazil	0.0
2022-06-05	Brazil	216334.0
2022-06-06	Brazil	0.0
2022-06-07	Brazil	0.0
2022-06-08	Brazil	0.0
2022-06-09	Brazil	0.0
2022-06-10	Brazil	0.0
2022-06-11	Brazil	0.0
2022-06-12	Brazil	279862.0
2022-06-13	Brazil	0.0
2022-06-14	Brazil	0.0
2022-06-15	Brazil	0.0
2022-06-16	Brazil	0.0
2022-06-17	Brazil	0.0
2022-06-18	Brazil	0.0
2022-06-19	Brazil	256034.0
2022-06-20	Brazil	0.0
2022-06-21	Brazil	0.0
2022-06-22	Brazil	0.0
2022-06-23	Brazil	0.0
2022-06-24	Brazil	0.0
2022-06-25	Brazil	0.0
2022-06-26	Brazil	349791.0
2022-06-27	Brazil	0.0
2022-06-28	Brazil	0.0
2022-06-29	Brazil	0.0
2022-06-30	Brazil	0.0
2022-07-01	Brazil	0.0
2022-03-20	Egypt	5516.0
2022-03-21	Egypt	0.0
2022-03-22	Egypt	0.0
2022-03-23	Egypt	0.0
2022-03-24	Egypt	0.0
2022-03-25	Egypt	0.0
2022-03-26	Egypt	0.0
2022-03-27	Egypt	4375.0
2022-03-28	Egypt	0.0
2022-03-29	Egypt	0.0
2022-03-30	Egypt	0.0
2022-03-31	Egypt	0.0
2022-04-01	Egypt	0.0
2022-04-02	Egypt	0.0
2022-04-03	Egypt	3913.0
2022-04-04	Egypt	0.0
2022-04-05	Egypt	0.0
2022-04-06	Egypt	0.0
2022-04-07	Egypt	0.0
2022-04-08	Egypt	0.0
2022-04-09	Egypt	0.0
2022-04-10	Egypt	2800.0
2022-04-11	Egypt	0.0
2022-04-12	Egypt	0.0
2022-04-13	Egypt	0.0
2022-04-14	Egypt	0.0
2022-04-15	Egypt	0.0
2022-04-16	Egypt	0.0
2022-04-17	Egypt	868.0
2022-04-18	Egypt	0.0
2022-04-19	Egypt	0.0
2022-04-20	Egypt	0.0
2022-04-21	Egypt	0.0
2022-04-22	Egypt	0.0
2022-04-23	Egypt	0.0
2022-04-24	Egypt	623.0
2022-04-25	Egypt	0.0
2022-04-26	Egypt	0.0
2022-04-27	Egypt	0.0
2022-04-28	Egypt	0.0
2022-04-29	Egypt	0.0
2022-04-30	Egypt	0.0
2022-05-01	Egypt	322.0
2022-05-02	Egypt	0.0
2022-05-03	Egypt	0.0
2022-05-04	Egypt	0.0
2022-05-05	Egypt	0.0
2022-05-06	Egypt	0.0
2022-05-07	Egypt	0.0
2022-05-08	Egypt	56.0
2022-05-09	Egypt	0.0
2022-05-10	Egypt	0.0
2022-05-11	Egypt	0.0
2022-05-12	Egypt	0.0
2022-05-13	Egypt	0.0
2022-05-14	Egypt	0.0
2022-05-15	Egypt	35.0
2022-05-16	Egypt	0.0
2022-05-17	Egypt	0.0
2022-05-18	Egypt	0.0
2022-05-19	Egypt	0.0
2022-05-20	Egypt	0.0
2022-05-21	Egypt	0.0
2022-05-22	Egypt	35.0
2022-05-23	Egypt	0.0
2022-05-24	Egypt	0.0
2022-05-25	Egypt	0.0
2022-05-26	Egypt	0.0
2022-05-27	Egypt	0.0
2022-05-28	Egypt	0.0
2022-05-29	Egypt	28.0
2022-05-30	Egypt	0.0
2022-05-31	Egypt	0.0
2022-06-01	Egypt	0.0
2022-06-02	Egypt	0.0
2022-06-03	Egypt	0.0
2022-06-04	Egypt	0.0
2022-06-05	Egypt	31.0
2022-06-06	Egypt	0.0
2022-06-07	Egypt	0.0
2022-06-08	Egypt	0.0
2022-06-09	Egypt	0.0
2022-06-10	Egypt	0.0
2022-06-11	Egypt	0.0
2022-06-12	Egypt	33.0
2022-06-13	Egypt	0.0
2022-06-14	Egypt	0.0
2022-06-15	Egypt	0.0
2022-06-16	Egypt	0.0
2022-06-17	Egypt	0.0
2022-06-18	Egypt	0.0
2022-06-19	Egypt	39.0
2022-06-20	Egypt	0.0
2022-06-21	Egypt	0.0
2022-06-22	Egypt	0.0
2022-06-23	Egypt	0.0
2022-06-24	Egypt	0.0
2022-06-25	Egypt	0.0
2022-06-26	Egypt	41.0
2022-06-27	Egypt	0.0
2022-06-28	Egypt	0.0
2022-06-29	Egypt	0.0
2022-06-30	Egypt	0.0
2022-07-01	Egypt	0.0
2022-03-20	Japan	331694.0
2022-03-21	Japan	0.0
2022-03-22	Japan	0.0
2022-03-23	Japan	0.0
2022-03-24	Japan	0.0
2022-03-25	Japan	0.0
2022-03-26	Japan	0.0
2022-03-27	Japan	273629.0
2022-03-28	Japan	0.0
2022-03-29	Japan	0.0
2022-03-30	Japan	0.0
2022-03-31	Japan	0.0
2022-04-01	Japan	0.0
2022-04-02	Japan	0.0
2022-04-03	Japan	324367.0
2022-04-04	Japan	0.0
2022-04-05	Japan	0.0
2022-04-06	Japan	0.0
2022-04-07	Japan	0.0
2022-04-08	Japan	0.0
2022-04-09	Japan	0.0
2022-04-10	Japan	337477.0
2022-04-11	Japan	0.0
2022-04-12	Japan	0.0
2022-04-13	Japan	0.0
2022-04-14	Japan	0.0
2022-04-15	Japan	0.0
2022-04-16	Japan	0.0
2022-04-17	Japan	334688.0
2022-04-18	Japan	0.0
2022-04-19	Japan	0.0
2022-04-20	Japan	0.0
2022-04-21	Japan	0.0
2022-04-22	Japan	0.0
2022-04-23	Japan	0.0
2022-04-24	Japan	285761.0
2022-04-25	Japan	0.0
2022-04-26	Japan	0.0
2022-04-27	Japan	0.0
2022-04-28	Japan	0.0
2022-04-29	Japan	0.0
2022-04-30	Japan	0.0
2022-05-01	Japan	241921.0
2022-05-02	Japan	0.0
2022-05-03	Japan	0.0
2022-05-04	Japan	0.0
2022-05-05	Japan	0.0
2022-05-06	Japan	0.0
2022-05-07	Japan	0.0
2022-05-08	Japan	197600.0
2022-05-09	Japan	0.0
2022-05-10	Japan	0.0
2022-05-11	Japan	0.0
2022-05-12	Japan	0.0
2022-05-13	Japan	0.0
2022-05-14	Japan	0.0
2022-05-15	Japan	273523.0
2022-05-16	Japan	0.0
2022-05-17	Japan	0.0
2022-05-18	Japan	0.0
2022-05-19	Japan	0.0
2022-05-20	Japan	0.0
2022-05-21	Japan	0.0
2022-05-22	Japan	245627.0
2022-05-23	Japan	0.0
2022-05-24	Japan	0.0
2022-05-25	Japan	0.0
2022-05-26	Japan	0.0
2022-05-27	Japan	0.0
2022-05-28	Japan	0.0
2022-05-29	Japan	192931.0
2022-05-30	Japan	0.0
2022-05-31	Japan	0.0
2022-06-01	Japan	0.0
2022-06-02	Japan	0.0
2022-06-03	Japan	0.0
2022-06-04	Japan	0.0
2022-06-05	Japan	134170.0
2022-06-06	Japan	0.0
2022-06-07	Japan	0.0
2022-06-08	Japan	0.0
2022-06-09	Japan	0.0
2022-06-10	Japan	0.0
2022-06-11	Japan	0.0
2022-06-12	Japan	105948.0
2022-06-13	Japan	0.0
2022-06-14	Japan	0.0
2022-06-15	Japan	0.0
2022-06-16	Japan	0.0
2022-06-17	Japan	0.0
2022-06-18	Japan	0.0
2022-06-19	Japan	98001.0
2022-06-20	Japan	0.0
2022-06-21	Japan	0.0
2022-06-22	Japan	0.0
2022-06-23	Japan	0.0
2022-06-24	Japan	0.0
2022-06-25	Japan	0.0
2022-06-26	Japan	103653.0
2022-06-27	Japan	0.0
2022-06-28	Japan	0.0
2022-06-29	Japan	0.0
2022-06-30	Japan	0.0
2022-07-01	Japan	0.0
2022-03-20	Malaysia	169553.0
2022-03-21	Malaysia	0.0
2022-03-22	Malaysia	0.0
2022-03-23	Malaysia	0.0
2022-03-24	Malaysia	0.0
2022-03-25	Malaysia	0.0
2022-03-26	Malaysia	0.0
2022-03-27	Malaysia	145743.0
2022-03-28	Malaysia	0.0
2022-03-29	Malaysia	0.0
2022-03-30	Malaysia	0.0
2022-03-31	Malaysia	0.0
2022-04-01	Malaysia	0.0
2022-04-02	Malaysia	0.0
2022-04-03	Malaysia	107600.0
2022-04-04	Malaysia	0.0
2022-04-05	Malaysia	0.0
2022-04-06	Malaysia	0.0
2022-04-07	Malaysia	0.0
2022-04-08	Malaysia	0.0
2022-04-09	Malaysia	0.0
2022-04-10	Malaysia	79351.0
2022-04-11	Malaysia	0.0
2022-04-12	Malaysia	0.0
2022-04-13	Malaysia	0.0
2022-04-14	Malaysia	0.0
2022-04-15	Malaysia	0.0
2022-04-16	Malaysia	0.0
2022-04-17	Malaysia	63207.0
2022-04-18	Malaysia	0.0
2022-04-19	Malaysia	0.0
2022-04-20	Malaysia	0.0
2022-04-21	Malaysia	0.0
2022-04-22	Malaysia	0.0
2022-04-23	Malaysia	0.0
2022-04-24	Malaysia	42048.0
2022-04-25	Malaysia	0.0
2022-04-26	Malaysia	0.0
2022-04-27	Malaysia	0.0
2022-04-28	Malaysia	0.0
2022-04-29	Malaysia	0.0
2022-04-30	Malaysia	0.0
2022-05-01	Malaysia	18434.0
2022-05-02	Malaysia	0.0
2022-05-03	Malaysia	0.0
2022-05-04	Malaysia	0.0
2022-05-05	Malaysia	0.0
2022-05-06	Malaysia	0.0
2022-05-07	Malaysia	0.0
2022-05-08	Malaysia	9382.0
2022-05-09	Malaysia	0.0
2022-05-10	Malaysia	0.0
2022-05-11	Malaysia	0.0
2022-05-12	Malaysia	0.0
2022-05-13	Malaysia	0.0
2022-05-14	Malaysia	0.0
2022-05-15	Malaysia	19223.0
2022-05-16	Malaysia	0.0
2022-05-17	Malaysia	0.0
2022-05-18	Malaysia	0.0
2022-05-19	Malaysia	0.0
2022-05-20	Malaysia	0.0
2022-05-21	Malaysia	0.0
2022-05-22	Malaysia	13208.0
2022-05-23	Malaysia	0.0
2022-05-24	Malaysia	0.0
2022-05-25	Malaysia	0.0
2022-05-26	Malaysia	0.0
2022-05-27	Malaysia	0.0
2022-05-28	Malaysia	0.0
2022-05-29	Malaysia	12414.0
2022-05-30	Malaysia	0.0
2022-05-31	Malaysia	0.0
2022-06-01	Malaysia	0.0
2022-06-02	Malaysia	0.0
2022-06-03	Malaysia	0.0
2022-06-04	Malaysia	0.0
2022-06-05	Malaysia	11255.0
2022-06-06	Malaysia	0.0
2022-06-07	Malaysia	0.0
2022-06-08	Malaysia	0.0
2022-06-09	Malaysia	0.0
2022-06-10	Malaysia	0.0
2022-06-11	Malaysia	0.0
2022-06-12	Malaysia	11309.0
2022-06-13	Malaysia	0.0
2022-06-14	Malaysia	0.0
2022-06-15	Malaysia	0.0
2022-06-16	Malaysia	0.0
2022-06-17	Malaysia	0.0
2022-06-18	Malaysia	0.0
2022-06-19	Malaysia	14314.0
2022-06-20	Malaysia	0.0
2022-06-21	Malaysia	0.0
2022-06-22	Malaysia	0.0
2022-06-23	Malaysia	0.0
2022-06-24	Malaysia	0.0
2022-06-25	Malaysia	0.0
2022-06-26	Malaysia	16052.0
2022-06-27	Malaysia	0.0
2022-06-28	Malaysia	0.0
2022-06-29	Malaysia	0.0
2022-06-30	Malaysia	0.0
2022-07-01	Malaysia	0.0
2022-03-20	South Africa	9797.0
2022-03-21	South Africa	0.0
2022-03-22	South Africa	0.0
2022-03-23	South Africa	0.0
2022-03-24	South Africa	0.0
2022-03-25	South Africa	0.0
2022-03-26	South Africa	0.0
2022-03-27	South Africa	8934.0
2022-03-28	South Africa	0.0
2022-03-29	South Africa	0.0
2022-03-30	South Africa	0.0
2022-03-31	South Africa	0.0
2022-04-01	South Africa	0.0
2022-04-02	South Africa	0.0
2022-04-03	South Africa	9802.0
2022-04-04	South Africa	0.0
2022-04-05	South Africa	0.0
2022-04-06	South Africa	0.0
2022-04-07	South Africa	0.0
2022-04-08	South Africa	0.0
2022-04-09	South Africa	0.0
2022-04-10	South Africa	9182.0
2022-04-11	South Africa	0.0
2022-04-12	South Africa	0.0
2022-04-13	South Africa	0.0
2022-04-14	South Africa	0.0
2022-04-15	South Africa	0.0
2022-04-16	South Africa	0.0
2022-04-17	South Africa	9151.0
2022-04-18	South Africa	0.0
2022-04-19	South Africa	0.0
2022-04-20	South Africa	0.0
2022-04-21	South Africa	0.0
2022-04-22	South Africa	0.0
2022-04-23	South Africa	0.0
2022-04-24	South Africa	19291.0
2022-04-25	South Africa	0.0
2022-04-26	South Africa	0.0
2022-04-27	South Africa	0.0
2022-04-28	South Africa	0.0
2022-04-29	South Africa	0.0
2022-04-30	South Africa	0.0
2022-05-01	South Africa	32236.0
2022-05-02	South Africa	0.0
2022-05-03	South Africa	0.0
2022-05-04	South Africa	0.0
2022-05-05	South Africa	0.0
2022-05-06	South Africa	0.0
2022-05-07	South Africa	0.0
2022-05-08	South Africa	43977.0
2022-05-09	South Africa	0.0
2022-05-10	South Africa	0.0
2022-05-11	South Africa	0.0
2022-05-12	South Africa	0.0
2022-05-13	South Africa	0.0
2022-05-14	South Africa	0.0
2022-05-15	South Africa	51547.0
2022-05-16	South Africa	0.0
2022-05-17	South Africa	0.0
2022-05-18	South Africa	0.0
2022-05-19	South Africa	0.0
2022-05-20	South Africa	0.0
2022-05-21	South Africa	0.0
2022-05-22	South Africa	39203.0
2022-05-23	South Africa	0.0
2022-05-24	South Africa	0.0
2022-05-25	South Africa	0.0
2022-05-26	South Africa	0.0
2022-05-27	South Africa	0.0
2022-05-28	South Africa	0.0
2022-05-29	South Africa	25541.0
2022-05-30	South Africa	0.0
2022-05-31	South Africa	0.0
2022-06-01	South Africa	0.0
2022-06-02	South Africa	0.0
2022-06-03	South Africa	0.0
2022-06-04	South Africa	0.0
2022-06-05	South Africa	14885.0
2022-06-06	South Africa	0.0
2022-06-07	South Africa	0.0
2022-06-08	South Africa	0.0
2022-06-09	South Africa	0.0
2022-06-10	South Africa	0.0
2022-06-11	South Africa	0.0
2022-06-12	South Africa	10550.0
2022-06-13	South Africa	0.0
2022-06-14	South Africa	0.0
2022-06-15	South Africa	0.0
2022-06-16	South Africa	0.0
2022-06-17	South Africa	0.0
2022-06-18	South Africa	0.0
2022-06-19	South Africa	7978.0
2022-06-20	South Africa	0.0
2022-06-21	South Africa	0.0
2022-06-22	South Africa	0.0
2022-06-23	South Africa	0.0
2022-06-24	South Africa	0.0
2022-06-25	South Africa	0.0
2022-06-26	South Africa	6843.0
2022-06-27	South Africa	0.0
2022-06-28	South Africa	0.0
2022-06-29	South Africa	0.0
2022-06-30	South Africa	0.0
2022-07-01	South Africa	0.0
2022-03-20	United Kingdom	581248.0
2022-03-21	United Kingdom	0.0
2022-03-22	United Kingdom	0.0
2022-03-23	United Kingdom	0.0
2022-03-24	United Kingdom	0.0
2022-03-25	United Kingdom	0.0
2022-03-26	United Kingdom	0.0
2022-03-27	United Kingdom	606372.0
2022-03-28	United Kingdom	0.0
2022-03-29	United Kingdom	0.0
2022-03-30	United Kingdom	0.0
2022-03-31	United Kingdom	0.0
2022-04-01	United Kingdom	0.0
2022-04-02	United Kingdom	0.0
2022-04-03	United Kingdom	478671.0
2022-04-04	United Kingdom	0.0
2022-04-05	United Kingdom	0.0
2022-04-06	United Kingdom	0.0
2022-04-07	United Kingdom	0.0
2022-04-08	United Kingdom	0.0
2022-04-09	United Kingdom	0.0
2022-04-10	United Kingdom	299046.0
2022-04-11	United Kingdom	0.0
2022-04-12	United Kingdom	0.0
