date,location,variant,median_freq_forecast,freq_forecast_upper_95,freq_forecast_lower_95,freq_forecast_upper_80,freq_forecast_lower_80,freq_forecast_upper_50,freq_forecast_lower_50
2022-04-05,Brazil,Delta,3.5702972e-06,3.5702972e-06,3.5702972e-06,3.5702972e-06,3.5702972e-06,3.5702972e-06,3.5702972e-06
2022-04-06,Brazil,Delta,3.1447532e-06,3.1447532e-06,3.1447532e-06,3.1447532e-06,3.1447532e-06,3.1447532e-06,3.1447532e-06
2022-04-07,Brazil,Delta,2.7659094e-06,2.7659094e-06,2.7659094e-06,2.7659094e-06,2.7659094e-06,2.7659094e-06,2.7659094e-06
2022-04-08,Brazil,Delta,2.4291758e-06,2.4291758e-06,2.4291758e-06,2.4291758e-06,2.4291758e-06,2.4291758e-06,2.4291758e-06
2022-04-09,Brazil,Delta,2.1303485e-06,2.1303485e-06,2.1303485e-06,2.1303485e-06,2.1303485e-06,2.1303485e-06,2.1303485e-06
2022-04-10,Brazil,Delta,1.8655903e-06,1.8655903e-06,1.8655903e-06,1.8655903e-06,1.8655903e-06,1.8655903e-06,1.8655903e-06
2022-04-11,Brazil,Delta,1.6314043e-06,1.6314043e-06,1.6314043e-06,1.6314043e-06,1.6314043e-06,1.6314043e-06,1.6314043e-06
2022-04-12,Brazil,Delta,1.4246007e-06,1.4246007e-06,1.4246007e-06,1.4246007e-06,1.4246007e-06,1.4246007e-06,1.4246007e-06
2022-04-13,Brazil,Delta,1.2422788e-06,1.2422788e-06,1.2422788e-06,1.2422788e-06,1.2422788e-06,1.2422788e-06,1.2422788e-06
2022-04-14,Brazil,Delta,1.0818083e-06,1.0818083e-06,1.0818083e-06,1.0818083e-06,1.0818083e-06,1.0818083e-06,1.0818083e-06
2022-04-15,Brazil,Delta,9.408011e-07,9.408011e-07,9.408011e-07,9.408011e-07,9.408011e-07,9.408011e-07,9.408011e-07
2022-04-16,Brazil,Delta,8.170981e-07,8.170981e-07,8.170981e-07,8.170981e-07,8.170981e-07,8.170981e-07,8.170981e-07
2022-04-17,Brazil,Delta,7.087511e-07,7.087511e-07,7.087511e-07,7.087511e-07,7.087511e-07,7.087511e-07,7.087511e-07
2022-04-18,Brazil,Delta,6.140055e-07,6.140055e-07,6.140055e-07,6.140055e-07,6.140055e-07,6.140055e-07,6.140055e-07
2022-04-19,Brazil,Delta,5.312808e-07,5.312808e-07,5.312808e-07,5.312808e-07,5.312808e-07,5.312808e-07,5.312808e-07
2022-04-20,Brazil,Delta,4.5916312e-07,4.5916312e-07,4.5916312e-07,4.5916312e-07,4.5916312e-07,4.5916312e-07,4.5916312e-07
2022-04-21,Brazil,Delta,3.9638653e-07,3.9638653e-07,3.9638653e-07,3.9638653e-07,3.9638653e-07,3.9638653e-07,3.9638653e-07
2022-04-22,Brazil,Delta,3.418188e-07,3.418188e-07,3.418188e-07,3.418188e-07,3.418188e-07,3.418188e-07,3.418188e-07
2022-04-23,Brazil,Delta,2.944538e-07,2.944538e-07,2.944538e-07,2.944538e-07,2.944538e-07,2.944538e-07,2.944538e-07
2022-04-24,Brazil,Delta,2.5339722e-07,2.5339722e-07,2.5339722e-07,2.5339722e-07,2.5339722e-07,2.5339722e-07,2.5339722e-07
2022-04-25,Brazil,Delta,2.1785465e-07,2.1785465e-07,2.1785465e-07,2.1785465e-07,2.1785465e-07,2.1785465e-07,2.1785465e-07
2022-04-26,Brazil,Delta,1.8712483e-07,1.8712483e-07,1.8712483e-07,1.8712483e-07,1.8712483e-07,1.8712483e-07,1.8712483e-07
2022-04-27,Brazil,Delta,1.605886e-07,1.605886e-07,1.605886e-07,1.605886e-07,1.605886e-07,1.605886e-07,1.605886e-07
2022-04-28,Brazil,Delta,1.3769983e-07,1.3769983e-07,1.3769983e-07,1.3769983e-07,1.3769983e-07,1.3769983e-07,1.3769983e-07
2022-04-29,Brazil,Delta,1.1797935e-07,1.1797935e-07,1.1797935e-07,1.1797935e-07,1.1797935e-07,1.1797935e-07,1.1797935e-07
2022-04-30,Brazil,Delta,1.0100689e-07,1.0100689e-07,1.0100689e-07,1.0100689e-07,1.0100689e-07,1.0100689e-07,1.0100689e-07
2022-05-01,Brazil,Delta,8.6413934e-08,8.6413934e-08,8.6413934e-08,8.6413934e-08,8.6413934e-08,8.6413934e-08,8.6413934e-08
2022-05-02,Brazil,Delta,7.387916e-08,7.387916e-08,7.387916e-08,7.387916e-08,7.387916e-08,7.387916e-08,7.387916e-08
2022-04-05,Brazil,Omicron 21K,0.5299638,0.5299638,0.5299638,0.5299638,0.5299638,0.5299638,0.5299638
2022-04-06,Brazil,Omicron 21K,0.51096183,0.51096183,0.51096183,0.51096183,0.51096183,0.51096183,0.51096183
2022-04-07,Brazil,Omicron 21K,0.4919265,0.4919265,0.4919265,0.4919265,0.4919265,0.4919265,0.4919265
2022-04-08,Brazil,Omicron 21K,0.47291282,0.47291282,0.47291282,0.47291282,0.47291282,0.47291282,0.47291282
2022-04-09,Brazil,Omicron 21K,0.45397583,0.45397583,0.45397583,0.45397583,0.45397583,0.45397583,0.45397583
2022-04-10,Brazil,Omicron 21K,0.43516952,0.43516952,0.43516952,0.43516952,0.43516952,0.43516952,0.43516952
2022-04-11,Brazil,Omicron 21K,0.41654664,0.41654664,0.41654664,0.41654664,0.41654664,0.41654664,0.41654664
2022-04-12,Brazil,Omicron 21K,0.39815766,0.39815766,0.39815766,0.39815766,0.39815766,0.39815766,0.39815766
