	date	location	cases
115	2022-02-07	Australia	27373
116	2022-02-08	Australia	31510
117	2022-02-09	Australia	11483
118	2022-02-10	Australia	31250
119	2022-02-11	Australia	22564
120	2022-02-12	Australia	25607
121	2022-02-13	Australia	12289
122	2022-02-14	Australia	30913
123	2022-02-15	Australia	24394
124	2022-02-16	Australia	0
125	2022-02-17	Australia	22729
126	2022-02-18	Australia	23217
127	2022-02-19	Australia	17376
128	2022-02-20	Australia	18219
129	2022-02-21	Australia	25163
130	2022-02-22	Australia	25229
131	2021-10-15	Austria	2432
132	2021-10-16	Austria	2397
133	2021-10-17	Austria	2242
134	2021-10-18	Austria	1897
135	2021-10-19	Austria	2590
136	2021-10-20	Austria	3727
137	2021-10-21	Austria	3648
138	2021-10-22	Austria	3582
139	2021-10-23	Austria	3756
140	2021-10-24	Austria	3624
141	2021-10-25	Austria	2850
142	2021-10-26	Austria	3369
143	2021-10-27	Austria	4261
144	2021-10-28	Austria	4248
145	2021-10-29	Austria	5861
146	2021-10-30	Austria	6102
147	2021-10-31	Austria	5684
148	2021-11-01	Austria	4523
149	2021-11-02	Austria	5398
150	2021-11-03	Austria	6506
151	2021-11-04	Austria	8594
152	2021-11-05	Austria	9388
153	2021-11-06	Austria	9943
154	2021-11-07	Austria	8554
155	2021-11-08	Austria	8178
156	2021-11-09	Austria	7712
157	2021-11-10	Austria	11398
158	2021-11-11	Austria	11975
159	2021-11-12	Austria	11798
160	2021-11-13	Austria	13152
161	2021-11-14	Austria	11552
162	2021-11-15	Austria	11889
163	2021-11-16	Austria	10363
164	2021-11-17	Austria	14416
165	2021-11-18	Austria	15145
166	2021-11-19	Austria	15809
167	2021-11-20	Austria	15297
168	2021-11-21	Austria	14042
169	2021-11-22	Austria	13806
170	2021-11-23	Austria	9513
171	2021-11-24	Austria	15365
172	2021-11-25	Austria	13592
173	2021-11-26	Austria	12245
174	2021-11-27	Austria	11671
175	2021-11-28	Austria	10478
176	2021-11-29	Austria	8526
177	2021-11-30	Austria	8186
178	2021-12-01	Austria	10367
179	2021-12-02	Austria	8882
180	2021-12-03	Austria	6738
181	2021-12-04	Austria	7304
182	2021-12-05	Austria	5192
183	2021-12-06	Austria	4625
184	2021-12-07	Austria	4233
185	2021-12-08	Austria	5663
186	2021-12-09	Austria	4437
187	2021-12-10	Austria	3659
188	2021-12-11	Austria	4460
189	2021-12-12	Austria	2479
190	2021-12-13	Austria	4170
191	2021-12-14	Austria	2859
192	2021-12-15	Austria	4224
193	2021-12-16	Austria	3046
194	2021-12-17	Austria	2899
195	2021-12-18	Austria	2167
196	2021-12-19	Austria	2242
197	2021-12-20	Austria	1792
198	2021-12-21	Austria	2528
199	2021-12-22	Austria	2269
200	2021-12-23	Austria	2147
201	2021-12-24	Austria	2374
202	2021-12-25	Austria	2085
203	2021-12-26	Austria	1717
204	2021-12-27	Austria	1550
205	2021-12-28	Austria	2416
206	2021-12-29	Austria	3251
207	2021-12-30	Austria	3225
208	2021-12-31	Austria	3624
209	2022-01-01	Austria	3608
210	2022-01-02	Austria	3283
211	2022-01-03	Austria	3319
212	2022-01-04	Austria	5496
213	2022-01-05	Austria	9761
214	2022-01-06	Austria	8853
215	2022-01-07	Austria	8786
216	2022-01-08	Austria	7405
217	2022-01-09	Austria	10291
218	2022-01-10	Austria	10804
219	2022-01-11	Austria	11516
220	2022-01-12	Austria	17006
221	2022-01-13	Austria	15852
222	2022-01-14	Austria	16822
223	2022-01-15	Austria	16749
224	2022-01-16	Austria	15419
225	2022-01-17	Austria	15717
226	2022-01-18	Austria	16685
227	2022-01-19	Austria	27677
228	2022-01-20	Austria	1833
229	2022-01-21	Austria	25418
230	2022-01-22	Austria	46669
231	2022-01-23	Austria	22453
232	2022-01-24	Austria	25610
233	2022-01-25	Austria	24946
234	2022-01-26	Austria	34011
235	2022-01-27	Austria	43053
236	2022-01-28	Austria	38631
237	2022-01-29	Austria	34748
238	2022-01-30	Austria	27127
239	2022-01-31	Austria	27411
240	2022-02-01	Austria	25894
241	2022-02-02	Austria	39410
242	2022-02-03	Austria	38135
243	2022-02-04	Austria	36329
244	2022-02-05	Austria	32258
245	2022-02-06	Austria	29324
246	2022-02-07	Austria	27299
247	2022-02-08	Austria	27087
248	2022-02-09	Austria	38309
249	2022-02-10	Austria	35250
250	2022-02-11	Austria	32712
251	2022-02-12	Austria	31128
252	2022-02-13	Austria	25951
253	2022-02-14	Austria	24565
254	2022-02-15	Austria	25177
255	2022-02-16	Austria	38256
256	2022-02-17	Austria	30914
257	2022-02-18	Austria	31166
258	2022-02-19	Austria	0
259	2022-02-20	Austria	48357
260	2022-02-21	Austria	21436
261	2022-02-22	Austria	21427
262	2021-10-15	Belgium	3648
263	2021-10-16	Belgium	0
264	2021-10-17	Belgium	0
265	2021-10-18	Belgium	9164
266	2021-10-19	Belgium	3854
267	2021-10-20	Belgium	6552
268	2021-10-21	Belgium	6239
269	2021-10-22	Belgium	6682
270	2021-10-23	Belgium	0
271	2021-10-24	Belgium	0
272	2021-10-25	Belgium	15842
273	2021-10-26	Belgium	5745
274	2021-10-27	Belgium	8771
275	2021-10-28	Belgium	9195
276	2021-10-29	Belgium	8737
277	2021-10-30	Belgium	0
278	2021-10-31	Belgium	0
279	2021-11-01	Belgium	0
280	2021-11-02	Belgium	0
281	2021-11-03	Belgium	32708
282	2021-11-04	Belgium	10190
283	2021-11-05	Belgium	0
284	2021-11-06	Belgium	10915
285	2021-11-07	Belgium	0
286	2021-11-08	Belgium	24367
287	2021-11-09	Belgium	0
288	2021-11-10	Belgium	24718
289	2021-11-11	Belgium	0
290	2021-11-12	Belgium	21164
291	2021-11-13	Belgium	0
292	2021-11-14	Belgium	0
293	2021-11-15	Belgium	27762
294	2021-11-16	Belgium	12388
295	2021-11-17	Belgium	18437
296	2021-11-18	Belgium	16699
297	2021-11-19	Belgium	21502
298	2021-11-20	Belgium	0
299	2021-11-21	Belgium	0
300	2021-11-22	Belgium	42060
301	2021-11-23	Belgium	12115
302	2021-11-24	Belgium	23350
303	2021-11-25	Belgium	20836
304	2021-11-26	Belgium	21772
305	2021-11-27	Belgium	0
306	2021-11-28	Belgium	0
307	2021-11-29	Belgium	47836
308	2021-11-30	Belgium	16566
309	2021-12-01	Belgium	20409
310	2021-12-02	Belgium	23113
311	2021-12-03	Belgium	17910
312	2021-12-04	Belgium	0
313	2021-12-05	Belgium	0
314	2021-12-06	Belgium	41439
315	2021-12-07	Belgium	10878
316	2021-12-08	Belgium	18714
317	2021-12-09	Belgium	16029
318	2021-12-10	Belgium	15245
319	2021-12-11	Belgium	0
320	2021-12-12	Belgium	0
321	2021-12-13	Belgium	29421
322	2021-12-14	Belgium	9076
323	2021-12-15	Belgium	11851
324	2021-12-16	Belgium	0
325	2021-12-17	Belgium	10040
326	2021-12-18	Belgium	9604
327	2021-12-19	Belgium	0
328	2021-12-20	Belgium	17390
329	2021-12-21	Belgium	293
330	2021-12-22	Belgium	5838
331	2021-12-23	Belgium	7593
332	2021-12-24	Belgium	7233
333	2021-12-25	Belgium	0
334	2021-12-26	Belgium	0
335	2021-12-27	Belgium	14760
336	2021-12-28	Belgium	9965
337	2021-12-29	Belgium	12945
338	2021-12-30	Belgium	13876
339	2021-12-31	Belgium	15686
340	2022-01-01	Belgium	0
341	2022-01-02	Belgium	0
342	2022-01-03	Belgium	27941
343	2022-01-04	Belgium	18630
344	2022-01-05	Belgium	27796
345	2022-01-06	Belgium	27282
346	2022-01-07	Belgium	24694
347	2022-01-08	Belgium	0
348	2022-01-09	Belgium	0
349	2022-01-10	Belgium	54846
350	2022-01-11	Belgium	21311
351	2022-01-12	Belgium	39321
352	2022-01-13	Belgium	0
353	2022-01-14	Belgium	63567
354	2022-01-15	Belgium	0
355	2022-01-16	Belgium	0
356	2022-01-17	Belgium	73296
357	2022-01-18	Belgium	37435
358	2022-01-19	Belgium	53851
359	2022-01-20	Belgium	67448
360	2022-01-21	Belgium	54478
361	2022-01-22	Belgium	0
362	2022-01-23	Belgium	0
363	2022-01-24	Belgium	133480
364	2022-01-25	Belgium	47493
365	2022-01-26	Belgium	61227
366	2022-01-27	Belgium	68285
367	2022-01-28	Belgium	48201
368	2022-01-29	Belgium	0
369	2022-01-30	Belgium	0
370	2022-01-31	Belgium	99314
371	2022-02-01	Belgium	28962
372	2022-02-02	Belgium	45428
373	2022-02-03	Belgium	38027
374	2022-02-04	Belgium	28382
375	2022-02-05	Belgium	0
376	2022-02-06	Belgium	0
377	2022-02-07	Belgium	48795
378	2022-02-08	Belgium	19057
379	2022-02-09	Belgium	22333
380	2022-02-10	Belgium	19616
381	2022-02-11	Belgium	15242
382	2022-02-12	Belgium	0
383	2022-02-13	Belgium	0
384	2022-02-14	Belgium	26458
385	2022-02-15	Belgium	12762
386	2022-02-16	Belgium	12714
387	2022-02-17	Belgium	11503
388	2022-02-18	Belgium	9705
389	2022-02-19	Belgium	0
390	2022-02-20	Belgium	0
391	2022-02-21	Belgium	17989
392	2022-02-22	Belgium	8356
393	2021-10-15	Canada	3426
394	2021-10-16	Canada	1679
395	2021-10-17	Canada	1375
396	2021-10-18	Canada	5491
397	2021-10-19	Canada	2219
398	2021-10-20	Canada	2663
399	2021-10-21	Canada	2871
400	2021-10-22	Canada	2666
401	2021-10-23	Canada	1814
402	2021-10-24	Canada	1616
403	2021-10-25	Canada	3376
404	2021-10-26	Canada	1750
405	2021-10-27	Canada	2511
406	2021-10-28	Canada	2643
407	2021-10-29	Canada	2589
408	2021-10-30	Canada	1737
409	2021-10-31	Canada	1579
410	2021-11-01	Canada	3048
411	2021-11-02	Canada	1836
412	2021-11-03	Canada	2250
413	2021-11-04	Canada	2588
414	2021-11-05	Canada	2534
415	2021-11-06	Canada	1410
416	2021-11-07	Canada	1391
417	2021-11-08	Canada	4598
418	2021-11-09	Canada	2345
419	2021-11-10	Canada	2576
420	2021-11-11	Canada	1557
421	2021-11-12	Canada	3813
422	2021-11-13	Canada	1517
423	2021-11-14	Canada	1475
424	2021-11-15	Canada	4149
425	2021-11-16	Canada	1838
426	2021-11-17	Canada	2438
427	2021-11-18	Canada	2739
428	2021-11-19	Canada	2875
429	2021-11-20	Canada	1863
430	2021-11-21	Canada	1600
431	2021-11-22	Canada	4212
432	2021-11-23	Canada	2217
433	2021-11-24	Canada	2627
434	2021-11-25	Canada	4168
435	2021-11-26	Canada	3053
436	2021-11-27	Canada	2183
437	2021-11-28	Canada	1937
438	2021-11-29	Canada	3855
439	2021-11-30	Canada	2357
440	2021-12-01	Canada	3130
441	2021-12-02	Canada	3234
442	2021-12-03	Canada	3487
443	2021-12-04	Canada	2710
444	2021-12-05	Canada	2629
445	2021-12-06	Canada	4528
446	2021-12-07	Canada	2997
447	2021-12-08	Canada	3522
448	2021-12-09	Canada	4264
449	2021-12-10	Canada	2924
450	2021-12-11	Canada	5793
451	2021-12-12	Canada	3489
452	2021-12-13	Canada	5933
453	2021-12-14	Canada	4394
454	2021-12-15	Canada	5856
455	2021-12-16	Canada	7127
456	2021-12-17	Canada	9129
457	2021-12-18	Canada	7553
458	2021-12-19	Canada	8745
459	2021-12-20	Canada	14353
460	2021-12-21	Canada	11772
461	2021-12-22	Canada	14962
462	2021-12-23	Canada	20665
463	2021-12-24	Canada	23844
464	2021-12-25	Canada	20197
465	2021-12-26	Canada	18283
466	2021-12-27	Canada	21013
467	2021-12-28	Canada	24551
468	2021-12-29	Canada	48887
469	2021-12-30	Canada	39671
470	2021-12-31	Canada	40607
471	2022-01-01	Canada	37051
472	2022-01-02	Canada	33815
473	2022-01-03	Canada	39293
474	2022-01-04	Canada	47842
475	2022-01-05	Canada	38354
476	2022-01-06	Canada	41674
477	2022-01-07	Canada	44511
478	2022-01-08	Canada	30903
479	2022-01-09	Canada	29183
480	2022-01-10	Canada	58891
481	2022-01-11	Canada	30892
482	2022-01-12	Canada	33039
483	2022-01-13	Canada	31011
484	2022-01-14	Canada	40313
485	2022-01-15	Canada	19000
486	2022-01-16	Canada	18250
487	2022-01-17	Canada	44104
488	2022-01-18	Canada	20918
489	2022-01-19	Canada	22593
490	2022-01-20	Canada	23532
491	2022-01-21	Canada	22987
492	2022-01-22	Canada	14512
493	2022-01-23	Canada	5833
494	2022-01-24	Canada	20764
495	2022-01-25	Canada	28563
496	2022-01-26	Canada	5860
497	2022-01-27	Canada	31280
498	2022-01-28	Canada	17688
499	2022-01-29	Canada	9867
500	2022-01-30	Canada	8541
501	2022-01-31	Canada	21757
502	2022-02-01	Canada	10697
503	2022-02-02	Canada	15338
504	2022-02-03	Canada	14025
505	2022-02-04	Canada	14113
506	2022-02-05	Canada	7464
507	2022-02-06	Canada	6342
508	2022-02-07	Canada	15823
509	2022-02-08	Canada	9023
510	2022-02-09	Canada	10806
511	2022-02-10	Canada	10923
512	2022-02-11	Canada	7664
513	2022-02-12	Canada	8268
514	2022-02-13	Canada	4401
515	2022-02-14	Canada	12519
516	2022-02-15	Canada	5808
517	2022-02-16	Canada	8177
518	2022-02-17	Canada	7254
519	2022-02-18	Canada	7255
520	2022-02-19	Canada	3980
521	2022-02-20	Canada	3163
522	2022-02-21	Canada	2818
523	2022-02-22	Canada	8547
524	2021-10-15	Denmark	700
525	2021-10-16	Denmark	753
526	2021-10-17	Denmark	591
527	2021-10-18	Denmark	752
528	2021-10-19	Denmark	756
529	2021-10-20	Denmark	1127
530	2021-10-21	Denmark	1247
531	2021-10-22	Denmark	1270
532	2021-10-23	Denmark	1262
533	2021-10-24	Denmark	1349
534	2021-10-25	Denmark	1411
535	2021-10-26	Denmark	1253
536	2021-10-27	Denmark	1871
537	2021-10-28	Denmark	1847
538	2021-10-29	Denmark	1784
539	2021-10-30	Denmark	1671
540	2021-10-31	Denmark	1532
541	2021-11-01	Denmark	1457
542	2021-11-02	Denmark	1981
543	2021-11-03	Denmark	1978
544	2021-11-04	Denmark	2598
545	2021-11-05	Denmark	2251
546	2021-11-06	Denmark	2097
547	2021-11-07	Denmark	2416
548	2021-11-08	Denmark	2294
549	2021-11-09	Denmark	2562
550	2021-11-10	Denmark	3017
551	2021-11-11	Denmark	2132
552	2021-11-12	Denmark	4585
553	2021-11-13	Denmark	2948
554	2021-11-14	Denmark	3223
555	2021-11-15	Denmark	3670
556	2021-11-16	Denmark	3899
557	2021-11-17	Denmark	3907
558	2021-11-18	Denmark	4013
559	2021-11-19	Denmark	4070
560	2021-11-20	Denmark	3795
561	2021-11-21	Denmark	3415
562	2021-11-22	Denmark	3711
563	2021-11-23	Denmark	4199
564	2021-11-24	Denmark	4426
565	2021-11-25	Denmark	4390
566	2021-11-26	Denmark	4076
567	2021-11-27	Denmark	3744
568	2021-11-28	Denmark	4290
569	2021-11-29	Denmark	4326
570	2021-11-30	Denmark	4148
571	2021-12-01	Denmark	5120
572	2021-12-02	Denmark	4680
573	2021-12-03	Denmark	4559
574	2021-12-04	Denmark	4325
575	2021-12-05	Denmark	3026
576	2021-12-06	Denmark	7146
577	2021-12-07	Denmark	6324
578	2021-12-08	Denmark	6629
579	2021-12-09	Denmark	6985
580	2021-12-10	Denmark	6599
581	2021-12-11	Denmark	5606
582	2021-12-12	Denmark	5989
583	2021-12-13	Denmark	7799
584	2021-12-14	Denmark	8314
585	2021-12-15	Denmark	8773
586	2021-12-16	Denmark	9999
587	2021-12-17	Denmark	11194
588	2021-12-18	Denmark	8594
589	2021-12-19	Denmark	8212
590	2021-12-20	Denmark	10082
591	2021-12-21	Denmark	20578
592	2021-12-22	Denmark	13386
593	2021-12-23	Denmark	12487
594	2021-12-24	Denmark	11229
595	2021-12-25	Denmark	0
596	2021-12-26	Denmark	0
597	2021-12-27	Denmark	41035
598	2021-12-28	Denmark	13000
599	2021-12-29	Denmark	23228
600	2021-12-30	Denmark	21403
601	2021-12-31	Denmark	18695
602	2022-01-01	Denmark	20885
603	2022-01-02	Denmark	7954
604	2022-01-03	Denmark	8801
605	2022-01-04	Denmark	25073
606	2022-01-05	Denmark	28283
607	2022-01-06	Denmark	25995
608	2022-01-07	Denmark	18261
609	2022-01-08	Denmark	12588
610	2022-01-09	Denmark	19248
611	2022-01-10	Denmark	14414
612	2022-01-11	Denmark	22396
613	2022-01-12	Denmark	24343
614	2022-01-13	Denmark	25751
615	2022-01-14	Denmark	23614
616	2022-01-15	Denmark	25034
617	2022-01-16	Denmark	26169
618	2022-01-17	Denmark	28780
619	2022-01-18	Denmark	33493
620	2022-01-19	Denmark	38759
621	2022-01-20	Denmark	40626
622	2022-01-21	Denmark	46831
623	2022-01-22	Denmark	36120
624	2022-01-23	Denmark	42018
625	2022-01-24	Denmark	40348
626	2022-01-25	Denmark	46590
627	2022-01-26	Denmark	46747
628	2022-01-27	Denmark	51033
629	2022-01-28	Denmark	53655
630	2022-01-29	Denmark	41083
631	2022-01-30	Denmark	36196
632	2022-01-31	Denmark	29084
633	2022-02-01	Denmark	45366
634	2022-02-02	Denmark	55001
635	2022-02-03	Denmark	44225
636	2022-02-04	Denmark	40179
637	2022-02-05	Denmark	39190
638	2022-02-06	Denmark	36512
639	2022-02-07	Denmark	34849
640	2022-02-08	Denmark	49798
641	2022-02-09	Denmark	55120
642	2022-02-10	Denmark	53747
643	2022-02-11	Denmark	48170
644	2022-02-12	Denmark	44350
645	2022-02-13	Denmark	38323
646	2022-02-14	Denmark	29474
647	2022-02-15	Denmark	42978
648	2022-02-16	Denmark	42948
649	2022-02-17	Denmark	40600
650	2022-02-18	Denmark	35658
651	2022-02-19	Denmark	33304
652	2022-02-20	Denmark	25690
653	2022-02-21	Denmark	28883
654	2022-02-22	Denmark	30480
655	2021-10-15	France	6099
656	2021-10-16	France	4899
657	2021-10-17	France	3778
658	2021-10-18	France	1057
659	2021-10-19	France	5945
660	2021-10-20	France	6036
661	2021-10-21	France	6127
662	2021-10-22	France	6366
663	2021-10-23	France	6291
664	2021-10-24	France	5005
665	2021-10-25	France	1295
666	2021-10-26	France	6635
667	2021-10-27	France	6999
668	2021-10-28	France	5990
669	2021-10-29	France	6433
670	2021-10-30	France	7360
671	2021-10-31	France	6329
672	2021-11-01	France	1866
673	2021-11-02	France	2039
674	2021-11-03	France	10230
675	2021-11-04	France	9344
676	2021-11-05	France	8998
677	2021-11-06	France	9605
678	2021-11-07	France	8547
679	2021-11-08	France	2197
680	2021-11-09	France	12511
681	2021-11-10	France	11883
682	2021-11-11	France	12603
683	2021-11-12	France	3860
684	2021-11-13	France	14646
685	2021-11-14	France	12496
686	2021-11-15	France	3259
687	2021-11-16	France	19778
688	2021-11-17	France	20294
689	2021-11-18	France	20366
690	2021-11-19	France	21220
691	2021-11-20	France	22678
692	2021-11-21	France	19749
693	2021-11-22	France	5291
694	2021-11-23	France	30454
695	2021-11-24	France	32591
696	2021-11-25	France	33464
697	2021-11-26	France	34436
698	2021-11-27	France	37057
699	2021-11-28	France	31581
700	2021-11-29	France	8507
701	2021-11-30	France	47201
702	2021-12-01	France	49610
703	2021-12-02	France	48416
704	2021-12-03	France	49858
705	2021-12-04	France	51464
706	2021-12-05	France	42153
707	2021-12-06	France	11578
708	2021-12-07	France	59019
709	2021-12-08	France	61340
710	2021-12-09	France	56854
711	2021-12-10	France	55140
712	2021-12-11	France	53919
713	2021-12-12	France	43848
714	2021-12-13	France	12064
715	2021-12-14	France	63405
716	2021-12-15	France	65713
717	2021-12-16	France	60866
718	2021-12-17	France	58128
719	2021-12-18	France	58536
720	2021-12-19	France	48473
721	2021-12-20	France	15075
722	2021-12-21	France	72857
723	2021-12-22	France	84272
724	2021-12-23	France	91608
725	2021-12-24	France	94124
726	2021-12-25	France	104611
727	2021-12-26	France	27697
728	2021-12-27	France	30459
729	2021-12-28	France	179808
730	2021-12-29	France	208099
731	2021-12-30	France	206544
732	2021-12-31	France	232200
733	2022-01-01	France	219126
734	2022-01-02	France	58432
735	2022-01-03	France	67461
736	2022-01-04	France	271746
737	2022-01-05	France	332252
738	2022-01-06	France	262787
739	2022-01-07	France	328214
740	2022-01-08	France	303669
741	2022-01-09	France	296097
742	2022-01-10	France	93896
743	2022-01-11	France	368379
744	2022-01-12	France	361719
745	2022-01-13	France	308221
746	2022-01-14	France	329371
747	2022-01-15	France	324580
748	2022-01-16	France	278129
749	2022-01-17	France	102169
750	2022-01-18	France	464769
751	2022-01-19	France	436167
752	2022-01-20	France	426943
753	2022-01-21	France	400851
754	2022-01-22	France	389320
755	2022-01-23	France	301614
756	2022-01-24	France	108481
757	2022-01-25	France	502507
758	2022-01-26	France	427136
759	2022-01-27	France	392617
760	2022-01-28	France	353503
761	2022-01-29	France	332398
762	2022-01-30	France	249448
763	2022-01-31	France	86376
764	2022-02-01	France	413177
765	2022-02-02	France	315363
766	2022-02-03	France	274352
767	2022-02-04	France	241049
768	2022-02-05	France	214542
769	2022-02-06	France	155439
770	2022-02-07	France	46001
771	2022-02-08	France	235267
772	2022-02-09	France	0
773	2022-02-10	France	333226
774	2022-02-11	France	131376
775	2022-02-12	France	118611
776	2022-02-13	France	86562
777	2022-02-14	France	26475
778	2022-02-15	France	0
779	2022-02-16	France	240988
780	2022-02-17	France	92446
781	2022-02-18	France	82639
782	2022-02-19	France	76552
783	2022-02-20	France	59003
784	2022-02-21	France	17195
785	2022-02-22	France	97382
786	2021-10-15	Germany	11664
787	2021-10-16	Germany	8420
788	2021-10-17	Germany	6766
789	2021-10-18	Germany	6562
790	2021-10-19	Germany	22340
791	2021-10-20	Germany	18802
792	2021-10-21	Germany	17508
793	2021-10-22	Germany	15093
794	2021-10-23	Germany	3849
795	2021-10-24	Germany	9905
796	2021-10-25	Germany	9359
797	2021-10-26	Germany	31402
798	2021-10-27	Germany	28826
799	2021-10-28	Germany	8079
800	2021-10-29	Germany	37520
801	2021-10-30	Germany	17248
802	2021-10-31	Germany	0
803	2021-11-01	Germany	11315
804	2021-11-02	Germany	30691
805	2021-11-03	Germany	34498
806	2021-11-04	Germany	37640
807	2021-11-05	Germany	33785
808	2021-11-06	Germany	23788
809	2021-11-07	Germany	12788
810	2021-11-08	Germany	23714
811	2021-11-09	Germany	41286
812	2021-11-10	Germany	51077
813	2021-11-11	Germany	48834
814	2021-11-12	Germany	45356
815	2021-11-13	Germany	34309
816	2021-11-14	Germany	19203
817	2021-11-15	Germany	34958
818	2021-11-16	Germany	53627
819	2021-11-17	Germany	68366
820	2021-11-18	Germany	58768
821	2021-11-19	Germany	57302
822	2021-11-20	Germany	45183
823	2021-11-21	Germany	26241
824	2021-11-22	Germany	47887
825	2021-11-23	Germany	68049
826	2021-11-24	Germany	79051
827	2021-11-25	Germany	74579
828	2021-11-26	Germany	65584
829	2021-11-27	Germany	44977
830	2021-11-28	Germany	23325
831	2021-11-29	Germany	50745
832	2021-11-30	Germany	68680
833	2021-12-01	Germany	75456
834	2021-12-02	Germany	73279
835	2021-12-03	Germany	62193
836	2021-12-04	Germany	43500
837	2021-12-05	Germany	22945
838	2021-12-06	Germany	18322
839	2021-12-07	Germany	93087
840	2021-12-08	Germany	27482
841	2021-12-09	Germany	103018
842	2021-12-10	Germany	53296
843	2021-12-11	Germany	32752
844	2021-12-12	Germany	17116
845	2021-12-13	Germany	35423
846	2021-12-14	Germany	52233
847	2021-12-15	Germany	56902
848	2021-12-16	Germany	51400
849	2021-12-17	Germany	15716
850	2021-12-18	Germany	55603
851	2021-12-19	Germany	0
852	2021-12-20	Germany	21742
853	2021-12-21	Germany	64949
854	2021-12-22	Germany	44313
855	2021-12-23	Germany	34420
856	2021-12-24	Germany	4068
857	2021-12-25	Germany	17238
858	2021-12-26	Germany	10172
859	2021-12-27	Germany	18750
860	2021-12-28	Germany	30998
861	2021-12-29	Germany	69956
862	2021-12-30	Germany	42070
863	2021-12-31	Germany	21764
864	2022-01-01	Germany	2968
865	2022-01-02	Germany	12636
866	2022-01-03	Germany	50013
867	2022-01-04	Germany	61905
868	2022-01-05	Germany	67337
869	2022-01-06	Germany	59110
870	2022-01-07	Germany	52621
871	2022-01-08	Germany	32128
872	2022-01-09	Germany	21839
873	2022-01-10	Germany	16618
874	2022-01-11	Germany	120271
875	2022-01-12	Germany	86232
876	2022-01-13	Germany	89920
