date	location	variant	sequences
2022-08-31	Australia	Omicron 21K	1
2022-10-02	Australia	Omicron 21K	1
2022-10-04	Australia	Omicron 21K	1
2022-10-10	Australia	Omicron 21K	1
2022-10-12	Australia	Omicron 21K	1
2022-10-31	Australia	Omicron 21K	1
2022-08-20	Australia	Omicron 21L	7
2022-08-21	Australia	Omicron 21L	6
2022-08-22	Australia	Omicron 21L	10
2022-08-23	Australia	Omicron 21L	5
2022-08-24	Australia	Omicron 21L	8
2022-08-25	Australia	Omicron 21L	9
2022-08-26	Australia	Omicron 21L	4
2022-08-27	Australia	Omicron 21L	4
2022-08-28	Australia	Omicron 21L	7
2022-08-29	Australia	Omicron 21L	12
2022-08-30	Australia	Omicron 21L	3
2022-08-31	Australia	Omicron 21L	7
2022-09-01	Australia	Omicron 21L	2
2022-09-02	Australia	Omicron 21L	3
2022-09-03	Australia	Omicron 21L	2
2022-09-04	Australia	Omicron 21L	2
2022-09-05	Australia	Omicron 21L	8
2022-09-06	Australia	Omicron 21L	6
2022-09-07	Australia	Omicron 21L	7
2022-09-08	Australia	Omicron 21L	2
2022-09-09	Australia	Omicron 21L	2
2022-09-10	Australia	Omicron 21L	3
2022-09-11	Australia	Omicron 21L	7
2022-09-12	Australia	Omicron 21L	4
2022-09-13	Australia	Omicron 21L	5
2022-09-14	Australia	Omicron 21L	2
2022-09-15	Australia	Omicron 21L	3
2022-09-16	Australia	Omicron 21L	5
2022-09-17	Australia	Omicron 21L	5
2022-09-18	Australia	Omicron 21L	5
2022-09-19	Australia	Omicron 21L	8
2022-09-20	Australia	Omicron 21L	5
2022-09-21	Australia	Omicron 21L	11
2022-09-22	Australia	Omicron 21L	3
2022-09-23	Australia	Omicron 21L	7
2022-09-24	Australia	Omicron 21L	3
2022-09-25	Australia	Omicron 21L	8
2022-09-26	Australia	Omicron 21L	13
2022-09-27	Australia	Omicron 21L	12
2022-09-28	Australia	Omicron 21L	7
2022-09-29	Australia	Omicron 21L	13
