date	location	variant	sequences
2021-11-18	Australia	Delta	140
2021-11-19	Australia	Delta	134
2021-11-20	Australia	Delta	104
2021-11-21	Australia	Delta	131
2021-11-22	Australia	Delta	203
2021-11-23	Australia	Delta	242
2021-11-24	Australia	Delta	189
2021-11-25	Australia	Delta	181
2021-11-26	Australia	Delta	127
2021-11-27	Australia	Delta	70
2021-11-28	Australia	Delta	107
2021-11-29	Australia	Delta	223
2021-11-30	Australia	Delta	170
2021-12-01	Australia	Delta	233
2021-12-02	Australia	Delta	194
2021-12-03	Australia	Delta	218
2021-12-04	Australia	Delta	209
2021-12-05	Australia	Delta	197
2021-12-06	Australia	Delta	348
2021-12-07	Australia	Delta	227
2021-12-08	Australia	Delta	223
2021-12-09	Australia	Delta	318
2021-12-10	Australia	Delta	252
2021-12-11	Australia	Delta	197
2021-12-12	Australia	Delta	237
2021-12-13	Australia	Delta	191
2021-12-14	Australia	Delta	222
2021-12-15	Australia	Delta	189
2021-12-16	Australia	Delta	193
2021-12-17	Australia	Delta	139
2021-12-18	Australia	Delta	116
2021-12-19	Australia	Delta	132
2021-12-20	Australia	Delta	158
2021-12-21	Australia	Delta	254
2021-12-22	Australia	Delta	193
2021-12-23	Australia	Delta	181
2021-12-24	Australia	Delta	123
2021-12-25	Australia	Delta	99
2021-12-26	Australia	Delta	68
2021-12-27	Australia	Delta	58
2021-12-28	Australia	Delta	71
2021-12-29	Australia	Delta	37
2021-12-30	Australia	Delta	36
2021-12-31	Australia	Delta	18
2022-01-01	Australia	Delta	29
2022-01-02	Australia	Delta	32
2022-01-03	Australia	Delta	31
2022-01-04	Australia	Delta	28
2022-01-05	Australia	Delta	15
2022-01-06	Australia	Delta	12
2022-01-07	Australia	Delta	11
2022-01-08	Australia	Delta	14
2022-01-09	Australia	Delta	21
2022-01-10	Australia	Delta	13
2022-01-11	Australia	Delta	21
2022-01-12	Australia	Delta	9
2022-01-13	Australia	Delta	12
2022-01-14	Australia	Delta	8
2022-01-15	Australia	Delta	9
2022-01-16	Australia	Delta	2
2022-01-17	Australia	Delta	10
2022-01-18	Australia	Delta	4
2022-01-19	Australia	Delta	5
2022-01-20	Australia	Delta	5
2022-01-21	Australia	Delta	4
2022-01-22	Australia	Delta	1
2022-01-23	Australia	Delta	1
2022-01-24	Australia	Delta	1
2022-01-25	Australia	Delta	1
2022-01-26	Australia	Delta	4
2022-01-27	Australia	Delta	1
2022-01-28	Australia	Delta	1
2022-01-30	Australia	Delta	2
2022-01-31	Australia	Delta	1
2022-02-01	Australia	Delta	1
2022-02-02	Australia	Delta	1
2022-02-05	Australia	Delta	1
2022-02-13	Australia	Delta	1
2022-02-15	Australia	Delta	1
2021-11-26	Australia	Omicron 21K	2
2021-11-27	Australia	Omicron 21K	3
2021-11-28	Australia	Omicron 21K	4
2021-11-30	Australia	Omicron 21K	2
2021-12-01	Australia	Omicron 21K	4
2021-12-02	Australia	Omicron 21K	9
2021-12-03	Australia	Omicron 21K	9
2021-12-04	Australia	Omicron 21K	7
2021-12-05	Australia	Omicron 21K	9
2021-12-06	Australia	Omicron 21K	12
2021-12-07	Australia	Omicron 21K	16
2021-12-08	Australia	Omicron 21K	25
2021-12-09	Australia	Omicron 21K	30
2021-12-10	Australia	Omicron 21K	41
2021-12-11	Australia	Omicron 21K	47
2021-12-12	Australia	Omicron 21K	201
2021-12-13	Australia	Omicron 21K	96
2021-12-14	Australia	Omicron 21K	214
2021-12-15	Australia	Omicron 21K	168
2021-12-16	Australia	Omicron 21K	150
2021-12-17	Australia	Omicron 21K	120
2021-12-18	Australia	Omicron 21K	196
2021-12-19	Australia	Omicron 21K	143
2021-12-20	Australia	Omicron 21K	155
2021-12-21	Australia	Omicron 21K	396
2021-12-22	Australia	Omicron 21K	506
2021-12-23	Australia	Omicron 21K	500
2021-12-24	Australia	Omicron 21K	412
2021-12-25	Australia	Omicron 21K	406
2021-12-26	Australia	Omicron 21K	499
2021-12-27	Australia	Omicron 21K	323
2021-12-28	Australia	Omicron 21K	466
2021-12-29	Australia	Omicron 21K	423
2021-12-30	Australia	Omicron 21K	416
2021-12-31	Australia	Omicron 21K	290
2022-01-01	Australia	Omicron 21K	361
2022-01-02	Australia	Omicron 21K	339
2022-01-03	Australia	Omicron 21K	601
2022-01-04	Australia	Omicron 21K	924
2022-01-05	Australia	Omicron 21K	384
2022-01-06	Australia	Omicron 21K	413
2022-01-07	Australia	Omicron 21K	347
2022-01-08	Australia	Omicron 21K	270
2022-01-09	Australia	Omicron 21K	405
2022-01-10	Australia	Omicron 21K	321
2022-01-11	Australia	Omicron 21K	530
2022-01-12	Australia	Omicron 21K	374
2022-01-13	Australia	Omicron 21K	307
2022-01-14	Australia	Omicron 21K	273
2022-01-15	Australia	Omicron 21K	375
2022-01-16	Australia	Omicron 21K	240
2022-01-17	Australia	Omicron 21K	426
2022-01-18	Australia	Omicron 21K	394
2022-01-19	Australia	Omicron 21K	257
2022-01-20	Australia	Omicron 21K	224
2022-01-21	Australia	Omicron 21K	211
2022-01-22	Australia	Omicron 21K	155
2022-01-23	Australia	Omicron 21K	245
2022-01-24	Australia	Omicron 21K	237
2022-01-25	Australia	Omicron 21K	215
2022-01-26	Australia	Omicron 21K	138
2022-01-27	Australia	Omicron 21K	232
2022-01-28	Australia	Omicron 21K	212
2022-01-29	Australia	Omicron 21K	164
2022-01-30	Australia	Omicron 21K	214
2022-01-31	Australia	Omicron 21K	198
2022-02-01	Australia	Omicron 21K	225
2022-02-02	Australia	Omicron 21K	168
2022-02-03	Australia	Omicron 21K	147
2022-02-04	Australia	Omicron 21K	113
2022-02-05	Australia	Omicron 21K	77
2022-02-06	Australia	Omicron 21K	106
2022-02-07	Australia	Omicron 21K	54
2022-02-08	Australia	Omicron 21K	133
2022-02-09	Australia	Omicron 21K	75
2022-02-10	Australia	Omicron 21K	58
2022-02-11	Australia	Omicron 21K	41
2022-02-12	Australia	Omicron 21K	21
2022-02-13	Australia	Omicron 21K	53
2022-02-14	Australia	Omicron 21K	37
2022-02-15	Australia	Omicron 21K	36
2021-12-01	Australia	Omicron 21L	1
2021-12-21	Australia	Omicron 21L	1
2021-12-28	Australia	Omicron 21L	1
2021-12-31	Australia	Omicron 21L	1
2022-01-03	Australia	Omicron 21L	1
2022-01-04	Australia	Omicron 21L	4
2022-01-05	Australia	Omicron 21L	1
2022-01-07	Australia	Omicron 21L	1
2022-01-08	Australia	Omicron 21L	1
2022-01-09	Australia	Omicron 21L	2
2022-01-10	Australia	Omicron 21L	3
2022-01-11	Australia	Omicron 21L	6
2022-01-12	Australia	Omicron 21L	3
2022-01-13	Australia	Omicron 21L	7
2022-01-14	Australia	Omicron 21L	12
2022-01-15	Australia	Omicron 21L	9
2022-01-16	Australia	Omicron 21L	4
2022-01-17	Australia	Omicron 21L	2
2022-01-18	Australia	Omicron 21L	11
2022-01-19	Australia	Omicron 21L	11
2022-01-20	Australia	Omicron 21L	2
2022-01-21	Australia	Omicron 21L	4
2022-01-22	Australia	Omicron 21L	2
2022-01-23	Australia	Omicron 21L	7
2022-01-24	Australia	Omicron 21L	9
2022-01-25	Australia	Omicron 21L	11
2022-01-26	Australia	Omicron 21L	13
2022-01-27	Australia	Omicron 21L	12
2022-01-28	Australia	Omicron 21L	12
2022-01-29	Australia	Omicron 21L	10
2022-01-30	Australia	Omicron 21L	18
2022-01-31	Australia	Omicron 21L	4
2022-02-01	Australia	Omicron 21L	9
2022-02-02	Australia	Omicron 21L	9
2022-02-03	Australia	Omicron 21L	14
2022-02-04	Australia	Omicron 21L	5
2022-02-05	Australia	Omicron 21L	5
2022-02-06	Australia	Omicron 21L	22
2022-02-07	Australia	Omicron 21L	3
2022-02-08	Australia	Omicron 21L	10
2022-02-09	Australia	Omicron 21L	4
2022-02-10	Australia	Omicron 21L	11
2022-02-11	Australia	Omicron 21L	3
2022-02-12	Australia	Omicron 21L	33
2022-02-13	Australia	Omicron 21L	57
2022-02-14	Australia	Omicron 21L	11
2022-02-15	Australia	Omicron 21L	14
2022-01-24	Australia	Omicron 22C	1
2021-12-03	Australia	other	1
2021-12-21	Australia	other	1
2021-12-22	Australia	other	1
2021-12-23	Australia	other	1
2021-12-24	Australia	other	2
