date	location	variant	sequences
2022-04-03	Australia	Omicron 21K	46
2022-04-04	Australia	Omicron 21K	30
2022-04-05	Australia	Omicron 21K	18
2022-04-06	Australia	Omicron 21K	9
2022-04-07	Australia	Omicron 21K	28
2022-04-08	Australia	Omicron 21K	13
2022-04-09	Australia	Omicron 21K	14
2022-04-10	Australia	Omicron 21K	12
2022-04-11	Australia	Omicron 21K	10
2022-04-12	Australia	Omicron 21K	17
2022-04-13	Australia	Omicron 21K	10
2022-04-14	Australia	Omicron 21K	10
2022-04-15	Australia	Omicron 21K	14
2022-04-16	Australia	Omicron 21K	7
2022-04-17	Australia	Omicron 21K	7
2022-04-18	Australia	Omicron 21K	8
2022-04-19	Australia	Omicron 21K	18
2022-04-20	Australia	Omicron 21K	5
2022-04-21	Australia	Omicron 21K	8
2022-04-22	Australia	Omicron 21K	12
2022-04-23	Australia	Omicron 21K	5
2022-04-24	Australia	Omicron 21K	8
2022-04-25	Australia	Omicron 21K	7
2022-04-26	Australia	Omicron 21K	16
2022-04-27	Australia	Omicron 21K	11
2022-04-28	Australia	Omicron 21K	4
2022-04-29	Australia	Omicron 21K	3
2022-04-30	Australia	Omicron 21K	2
2022-05-01	Australia	Omicron 21K	2
2022-05-02	Australia	Omicron 21K	2
2022-05-04	Australia	Omicron 21K	4
2022-05-05	Australia	Omicron 21K	2
2022-05-06	Australia	Omicron 21K	1
2022-05-08	Australia	Omicron 21K	1
2022-05-09	Australia	Omicron 21K	3
2022-05-10	Australia	Omicron 21K	6
2022-05-11	Australia	Omicron 21K	5
2022-05-12	Australia	Omicron 21K	2
2022-05-13	Australia	Omicron 21K	4
2022-05-14	Australia	Omicron 21K	1
2022-05-15	Australia	Omicron 21K	4
2022-05-17	Australia	Omicron 21K	3
2022-05-18	Australia	Omicron 21K	1
2022-05-19	Australia	Omicron 21K	3
2022-05-20	Australia	Omicron 21K	1
2022-05-21	Australia	Omicron 21K	1
2022-05-22	Australia	Omicron 21K	1
2022-05-23	Australia	Omicron 21K	1
2022-05-25	Australia	Omicron 21K	1
2022-05-26	Australia	Omicron 21K	3
2022-05-27	Australia	Omicron 21K	1
2022-05-31	Australia	Omicron 21K	1
2022-06-01	Australia	Omicron 21K	1
2022-06-03	Australia	Omicron 21K	1
2022-06-09	Australia	Omicron 21K	2
2022-06-10	Australia	Omicron 21K	1
2022-06-14	Australia	Omicron 21K	1
2022-06-16	Australia	Omicron 21K	1
2022-04-03	Australia	Omicron 21L	649
2022-04-04	Australia	Omicron 21L	439
2022-04-05	Australia	Omicron 21L	424
2022-04-06	Australia	Omicron 21L	381
2022-04-07	Australia	Omicron 21L	435
2022-04-08	Australia	Omicron 21L	254
2022-04-09	Australia	Omicron 21L	205
2022-04-10	Australia	Omicron 21L	292
2022-04-11	Australia	Omicron 21L	513
2022-04-12	Australia	Omicron 21L	480
2022-04-13	Australia	Omicron 21L	379
2022-04-14	Australia	Omicron 21L	315
2022-04-15	Australia	Omicron 21L	229
2022-04-16	Australia	Omicron 21L	232
2022-04-17	Australia	Omicron 21L	323
2022-04-18	Australia	Omicron 21L	322
2022-04-19	Australia	Omicron 21L	524
2022-04-20	Australia	Omicron 21L	550
2022-04-21	Australia	Omicron 21L	478
2022-04-22	Australia	Omicron 21L	296
2022-04-23	Australia	Omicron 21L	235
2022-04-24	Australia	Omicron 21L	346
2022-04-25	Australia	Omicron 21L	458
2022-04-26	Australia	Omicron 21L	593
2022-04-27	Australia	Omicron 21L	418
2022-04-28	Australia	Omicron 21L	401
2022-04-29	Australia	Omicron 21L	170
2022-04-30	Australia	Omicron 21L	218
2022-05-01	Australia	Omicron 21L	296
2022-05-02	Australia	Omicron 21L	352
2022-05-03	Australia	Omicron 21L	444
2022-05-04	Australia	Omicron 21L	402
2022-05-05	Australia	Omicron 21L	392
2022-05-06	Australia	Omicron 21L	359
2022-05-07	Australia	Omicron 21L	307
2022-05-08	Australia	Omicron 21L	364
2022-05-09	Australia	Omicron 21L	425
2022-05-10	Australia	Omicron 21L	506
2022-05-11	Australia	Omicron 21L	364
2022-05-12	Australia	Omicron 21L	423
2022-05-13	Australia	Omicron 21L	355
2022-05-14	Australia	Omicron 21L	377
2022-05-15	Australia	Omicron 21L	464
2022-05-16	Australia	Omicron 21L	481
2022-05-17	Australia	Omicron 21L	439
2022-05-18	Australia	Omicron 21L	366
2022-05-19	Australia	Omicron 21L	365
2022-05-20	Australia	Omicron 21L	266
2022-05-21	Australia	Omicron 21L	192
2022-05-22	Australia	Omicron 21L	297
2022-05-23	Australia	Omicron 21L	407
2022-05-24	Australia	Omicron 21L	408
2022-05-25	Australia	Omicron 21L	301
2022-05-26	Australia	Omicron 21L	364
2022-05-27	Australia	Omicron 21L	320
2022-05-28	Australia	Omicron 21L	240
2022-05-29	Australia	Omicron 21L	280
2022-05-30	Australia	Omicron 21L	383
2022-05-31	Australia	Omicron 21L	457
2022-06-01	Australia	Omicron 21L	350
2022-06-02	Australia	Omicron 21L	320
2022-06-03	Australia	Omicron 21L	252
2022-06-04	Australia	Omicron 21L	170
2022-06-05	Australia	Omicron 21L	270
2022-06-06	Australia	Omicron 21L	365
2022-06-07	Australia	Omicron 21L	329
2022-06-08	Australia	Omicron 21L	251
2022-06-09	Australia	Omicron 21L	234
2022-06-10	Australia	Omicron 21L	172
2022-06-11	Australia	Omicron 21L	137
2022-06-12	Australia	Omicron 21L	132
2022-06-13	Australia	Omicron 21L	183
2022-06-14	Australia	Omicron 21L	159
2022-06-15	Australia	Omicron 21L	103
2022-06-16	Australia	Omicron 21L	100
2022-06-17	Australia	Omicron 21L	138
2022-06-18	Australia	Omicron 21L	134
2022-06-19	Australia	Omicron 21L	97
2022-06-20	Australia	Omicron 21L	157
2022-06-21	Australia	Omicron 21L	148
2022-06-22	Australia	Omicron 21L	120
