date	location	variant	sequences
2022-06-14	Australia	Delta	1
2022-04-20	Australia	Omicron 21K	5
2022-04-21	Australia	Omicron 21K	8
2022-04-22	Australia	Omicron 21K	12
2022-04-23	Australia	Omicron 21K	5
2022-04-24	Australia	Omicron 21K	8
2022-04-25	Australia	Omicron 21K	7
2022-04-26	Australia	Omicron 21K	16
2022-04-27	Australia	Omicron 21K	11
2022-04-28	Australia	Omicron 21K	4
2022-04-29	Australia	Omicron 21K	3
2022-04-30	Australia	Omicron 21K	2
2022-05-01	Australia	Omicron 21K	2
2022-05-02	Australia	Omicron 21K	2
2022-05-04	Australia	Omicron 21K	4
2022-05-05	Australia	Omicron 21K	2
2022-05-06	Australia	Omicron 21K	1
2022-05-08	Australia	Omicron 21K	1
2022-05-09	Australia	Omicron 21K	3
2022-05-10	Australia	Omicron 21K	6
2022-05-11	Australia	Omicron 21K	5
2022-05-12	Australia	Omicron 21K	2
2022-05-13	Australia	Omicron 21K	4
2022-05-14	Australia	Omicron 21K	1
2022-05-15	Australia	Omicron 21K	4
2022-05-17	Australia	Omicron 21K	3
2022-05-18	Australia	Omicron 21K	1
2022-05-19	Australia	Omicron 21K	5
2022-05-20	Australia	Omicron 21K	1
2022-05-21	Australia	Omicron 21K	1
2022-05-22	Australia	Omicron 21K	1
2022-05-23	Australia	Omicron 21K	1
2022-05-25	Australia	Omicron 21K	1
2022-05-26	Australia	Omicron 21K	3
2022-05-27	Australia	Omicron 21K	1
2022-05-31	Australia	Omicron 21K	1
2022-06-01	Australia	Omicron 21K	1
2022-06-03	Australia	Omicron 21K	1
2022-06-09	Australia	Omicron 21K	2
2022-06-10	Australia	Omicron 21K	1
2022-06-14	Australia	Omicron 21K	1
2022-06-16	Australia	Omicron 21K	1
2022-04-20	Australia	Omicron 21L	550
2022-04-21	Australia	Omicron 21L	478
2022-04-22	Australia	Omicron 21L	296
2022-04-23	Australia	Omicron 21L	235
2022-04-24	Australia	Omicron 21L	346
2022-04-25	Australia	Omicron 21L	458
2022-04-26	Australia	Omicron 21L	593
2022-04-27	Australia	Omicron 21L	420
2022-04-28	Australia	Omicron 21L	403
2022-04-29	Australia	Omicron 21L	171
2022-04-30	Australia	Omicron 21L	218
2022-05-01	Australia	Omicron 21L	296
2022-05-02	Australia	Omicron 21L	352
2022-05-03	Australia	Omicron 21L	444
2022-05-04	Australia	Omicron 21L	402
2022-05-05	Australia	Omicron 21L	392
2022-05-06	Australia	Omicron 21L	359
2022-05-07	Australia	Omicron 21L	307
2022-05-08	Australia	Omicron 21L	364
2022-05-09	Australia	Omicron 21L	425
2022-05-10	Australia	Omicron 21L	506
2022-05-11	Australia	Omicron 21L	364
2022-05-12	Australia	Omicron 21L	426
2022-05-13	Australia	Omicron 21L	360
2022-05-14	Australia	Omicron 21L	379
2022-05-15	Australia	Omicron 21L	467
2022-05-16	Australia	Omicron 21L	482
2022-05-17	Australia	Omicron 21L	439
2022-05-18	Australia	Omicron 21L	366
2022-05-19	Australia	Omicron 21L	366
2022-05-20	Australia	Omicron 21L	266
2022-05-21	Australia	Omicron 21L	194
2022-05-22	Australia	Omicron 21L	297
2022-05-23	Australia	Omicron 21L	409
2022-05-24	Australia	Omicron 21L	410
2022-05-25	Australia	Omicron 21L	303
2022-05-26	Australia	Omicron 21L	365
2022-05-27	Australia	Omicron 21L	320
2022-05-28	Australia	Omicron 21L	242
2022-05-29	Australia	Omicron 21L	330
2022-05-30	Australia	Omicron 21L	387
2022-05-31	Australia	Omicron 21L	457
2022-06-01	Australia	Omicron 21L	350
2022-06-02	Australia	Omicron 21L	359
2022-06-03	Australia	Omicron 21L	258
2022-06-04	Australia	Omicron 21L	173
2022-06-05	Australia	Omicron 21L	345
2022-06-06	Australia	Omicron 21L	376
2022-06-07	Australia	Omicron 21L	372
2022-06-08	Australia	Omicron 21L	263
2022-06-09	Australia	Omicron 21L	275
2022-06-10	Australia	Omicron 21L	190
2022-06-11	Australia	Omicron 21L	145
2022-06-12	Australia	Omicron 21L	189
2022-06-13	Australia	Omicron 21L	196
2022-06-14	Australia	Omicron 21L	210
2022-06-15	Australia	Omicron 21L	106
2022-06-16	Australia	Omicron 21L	136
2022-06-17	Australia	Omicron 21L	146
2022-06-18	Australia	Omicron 21L	143
2022-06-19	Australia	Omicron 21L	133
2022-06-20	Australia	Omicron 21L	160
2022-06-21	Australia	Omicron 21L	185
2022-06-22	Australia	Omicron 21L	136
2022-06-23	Australia	Omicron 21L	174
2022-06-24	Australia	Omicron 21L	86
2022-06-25	Australia	Omicron 21L	80
2022-06-26	Australia	Omicron 21L	171
2022-06-27	Australia	Omicron 21L	121
2022-06-28	Australia	Omicron 21L	64
2022-06-29	Australia	Omicron 21L	54
2022-06-30	Australia	Omicron 21L	102
2022-07-01	Australia	Omicron 21L	97
2022-07-02	Australia	Omicron 21L	77
2022-07-03	Australia	Omicron 21L	108
2022-07-04	Australia	Omicron 21L	87
2022-07-05	Australia	Omicron 21L	68
2022-07-06	Australia	Omicron 21L	49
2022-07-07	Australia	Omicron 21L	96
2022-07-08	Australia	Omicron 21L	49
2022-07-09	Australia	Omicron 21L	65
2022-07-10	Australia	Omicron 21L	41
2022-07-11	Australia	Omicron 21L	45
2022-07-12	Australia	Omicron 21L	29
2022-07-13	Australia	Omicron 21L	29
2022-07-14	Australia	Omicron 21L	25
2022-07-15	Australia	Omicron 21L	17
2022-07-16	Australia	Omicron 21L	14
2022-07-17	Australia	Omicron 21L	12
2022-07-18	Australia	Omicron 21L	14
2022-04-23	Australia	Omicron 22A	4
2022-04-24	Australia	Omicron 22A	1
2022-04-26	Australia	Omicron 22A	1
2022-04-27	Australia	Omicron 22A	3
2022-04-28	Australia	Omicron 22A	3
2022-04-29	Australia	Omicron 22A	2
2022-05-01	Australia	Omicron 22A	1
2022-05-02	Australia	Omicron 22A	2
2022-05-03	Australia	Omicron 22A	4
2022-05-04	Australia	Omicron 22A	2
2022-05-05	Australia	Omicron 22A	3
2022-05-06	Australia	Omicron 22A	4
2022-05-07	Australia	Omicron 22A	4
2022-05-08	Australia	Omicron 22A	4
2022-05-09	Australia	Omicron 22A	1
2022-05-10	Australia	Omicron 22A	3
2022-05-11	Australia	Omicron 22A	3
2022-05-12	Australia	Omicron 22A	5
2022-05-13	Australia	Omicron 22A	3
2022-05-14	Australia	Omicron 22A	11
2022-05-15	Australia	Omicron 22A	7
2022-05-16	Australia	Omicron 22A	10
2022-05-17	Australia	Omicron 22A	7
2022-05-18	Australia	Omicron 22A	10
2022-05-19	Australia	Omicron 22A	11
2022-05-20	Australia	Omicron 22A	15
2022-05-21	Australia	Omicron 22A	5
2022-05-22	Australia	Omicron 22A	15
2022-05-23	Australia	Omicron 22A	12
2022-05-24	Australia	Omicron 22A	6
2022-05-25	Australia	Omicron 22A	20
2022-05-26	Australia	Omicron 22A	18
2022-05-27	Australia	Omicron 22A	20
2022-05-28	Australia	Omicron 22A	12
2022-05-29	Australia	Omicron 22A	14
2022-05-30	Australia	Omicron 22A	24
2022-05-31	Australia	Omicron 22A	31
2022-06-01	Australia	Omicron 22A	22
2022-06-02	Australia	Omicron 22A	29
2022-06-03	Australia	Omicron 22A	26
2022-06-04	Australia	Omicron 22A	11
2022-06-05	Australia	Omicron 22A	34
2022-06-06	Australia	Omicron 22A	40
2022-06-07	Australia	Omicron 22A	32
2022-06-08	Australia	Omicron 22A	25
2022-06-09	Australia	Omicron 22A	37
2022-06-10	Australia	Omicron 22A	12
2022-06-11	Australia	Omicron 22A	13
2022-06-12	Australia	Omicron 22A	28
2022-06-13	Australia	Omicron 22A	23
2022-06-14	Australia	Omicron 22A	37
2022-06-15	Australia	Omicron 22A	27
2022-06-16	Australia	Omicron 22A	40
2022-06-17	Australia	Omicron 22A	43
2022-06-18	Australia	Omicron 22A	41
2022-06-19	Australia	Omicron 22A	38
2022-06-20	Australia	Omicron 22A	42
2022-06-21	Australia	Omicron 22A	41
2022-06-22	Australia	Omicron 22A	54
2022-06-23	Australia	Omicron 22A	58
2022-06-24	Australia	Omicron 22A	28
2022-06-25	Australia	Omicron 22A	22
2022-06-26	Australia	Omicron 22A	58
2022-06-27	Australia	Omicron 22A	61
2022-06-28	Australia	Omicron 22A	30
2022-06-29	Australia	Omicron 22A	30
2022-06-30	Australia	Omicron 22A	54
2022-07-01	Australia	Omicron 22A	44
2022-07-02	Australia	Omicron 22A	76
2022-07-03	Australia	Omicron 22A	69
2022-07-04	Australia	Omicron 22A	62
2022-07-05	Australia	Omicron 22A	54
2022-07-06	Australia	Omicron 22A	34
2022-07-07	Australia	Omicron 22A	76
2022-07-08	Australia	Omicron 22A	38
2022-07-09	Australia	Omicron 22A	27
2022-07-10	Australia	Omicron 22A	55
2022-07-11	Australia	Omicron 22A	43
2022-07-12	Australia	Omicron 22A	42
2022-07-13	Australia	Omicron 22A	36
2022-07-14	Australia	Omicron 22A	44
2022-07-15	Australia	Omicron 22A	26
2022-07-16	Australia	Omicron 22A	28
2022-07-17	Australia	Omicron 22A	30
2022-07-18	Australia	Omicron 22A	15
2022-04-23	Australia	Omicron 22B	2
2022-04-26	Australia	Omicron 22B	1
2022-04-27	Australia	Omicron 22B	1
2022-04-29	Australia	Omicron 22B	1
2022-05-01	Australia	Omicron 22B	1
2022-05-02	Australia	Omicron 22B	1
2022-05-03	Australia	Omicron 22B	2
2022-05-04	Australia	Omicron 22B	4
2022-05-05	Australia	Omicron 22B	5
2022-05-06	Australia	Omicron 22B	1
2022-05-08	Australia	Omicron 22B	1
2022-05-09	Australia	Omicron 22B	1
2022-05-10	Australia	Omicron 22B	1
2022-05-11	Australia	Omicron 22B	3
2022-05-12	Australia	Omicron 22B	2
2022-05-13	Australia	Omicron 22B	3
2022-05-14	Australia	Omicron 22B	3
2022-05-15	Australia	Omicron 22B	5
2022-05-16	Australia	Omicron 22B	7
2022-05-17	Australia	Omicron 22B	13
2022-05-18	Australia	Omicron 22B	9
2022-05-19	Australia	Omicron 22B	12
2022-05-20	Australia	Omicron 22B	7
2022-05-21	Australia	Omicron 22B	8
2022-05-22	Australia	Omicron 22B	9
2022-05-23	Australia	Omicron 22B	19
2022-05-24	Australia	Omicron 22B	18
2022-05-25	Australia	Omicron 22B	18
2022-05-26	Australia	Omicron 22B	13
2022-05-27	Australia	Omicron 22B	20
2022-05-28	Australia	Omicron 22B	17
2022-05-29	Australia	Omicron 22B	28
2022-05-30	Australia	Omicron 22B	43
2022-05-31	Australia	Omicron 22B	50
2022-06-01	Australia	Omicron 22B	23
2022-06-02	Australia	Omicron 22B	55
2022-06-03	Australia	Omicron 22B	47
2022-06-04	Australia	Omicron 22B	36
2022-06-05	Australia	Omicron 22B	67
2022-06-06	Australia	Omicron 22B	32
2022-06-07	Australia	Omicron 22B	50
2022-06-08	Australia	Omicron 22B	32
2022-06-09	Australia	Omicron 22B	65
2022-06-10	Australia	Omicron 22B	52
2022-06-11	Australia	Omicron 22B	32
2022-06-12	Australia	Omicron 22B	43
2022-06-13	Australia	Omicron 22B	56
2022-06-14	Australia	Omicron 22B	102
2022-06-15	Australia	Omicron 22B	51
2022-06-16	Australia	Omicron 22B	109
2022-06-17	Australia	Omicron 22B	78
2022-06-18	Australia	Omicron 22B	67
2022-06-19	Australia	Omicron 22B	146
2022-06-20	Australia	Omicron 22B	124
2022-06-21	Australia	Omicron 22B	150
2022-06-22	Australia	Omicron 22B	90
2022-06-23	Australia	Omicron 22B	157
2022-06-24	Australia	Omicron 22B	96
2022-06-25	Australia	Omicron 22B	109
2022-06-26	Australia	Omicron 22B	165
2022-06-27	Australia	Omicron 22B	219
2022-06-28	Australia	Omicron 22B	167
2022-06-29	Australia	Omicron 22B	120
2022-06-30	Australia	Omicron 22B	214
2022-07-01	Australia	Omicron 22B	234
2022-07-02	Australia	Omicron 22B	247
2022-07-03	Australia	Omicron 22B	316
2022-07-04	Australia	Omicron 22B	224
2022-07-05	Australia	Omicron 22B	186
2022-07-06	Australia	Omicron 22B	200
2022-07-07	Australia	Omicron 22B	337
2022-07-08	Australia	Omicron 22B	173
2022-07-09	Australia	Omicron 22B	173
2022-07-10	Australia	Omicron 22B	225
2022-07-11	Australia	Omicron 22B	245
2022-07-12	Australia	Omicron 22B	218
2022-07-13	Australia	Omicron 22B	159
2022-07-14	Australia	Omicron 22B	223
2022-07-15	Australia	Omicron 22B	152
2022-07-16	Australia	Omicron 22B	154
2022-07-17	Australia	Omicron 22B	176
2022-07-18	Australia	Omicron 22B	161
2022-04-20	Australia	Omicron 22C	1
2022-04-21	Australia	Omicron 22C	2
2022-04-22	Australia	Omicron 22C	1
2022-04-23	Australia	Omicron 22C	1
2022-04-25	Australia	Omicron 22C	5
2022-04-27	Australia	Omicron 22C	2
2022-04-28	Australia	Omicron 22C	1
2022-04-29	Australia	Omicron 22C	1
2022-04-30	Australia	Omicron 22C	6
2022-05-01	Australia	Omicron 22C	2
2022-05-02	Australia	Omicron 22C	4
2022-05-03	Australia	Omicron 22C	1
2022-05-04	Australia	Omicron 22C	1
2022-05-05	Australia	Omicron 22C	7
2022-05-06	Australia	Omicron 22C	5
