date	location	variant	sequences
2022-03-07	Australia	Delta	1
2022-03-04	Australia	Omicron 21K	150
2022-03-05	Australia	Omicron 21K	98
2022-03-06	Australia	Omicron 21K	149
2022-03-07	Australia	Omicron 21K	171
2022-03-08	Australia	Omicron 21K	104
2022-03-09	Australia	Omicron 21K	154
2022-03-10	Australia	Omicron 21K	174
2022-03-11	Australia	Omicron 21K	84
2022-03-12	Australia	Omicron 21K	47
2022-03-13	Australia	Omicron 21K	82
2022-03-14	Australia	Omicron 21K	147
2022-03-15	Australia	Omicron 21K	112
2022-03-16	Australia	Omicron 21K	110
2022-03-17	Australia	Omicron 21K	124
2022-03-18	Australia	Omicron 21K	81
2022-03-19	Australia	Omicron 21K	38
2022-03-20	Australia	Omicron 21K	51
2022-03-21	Australia	Omicron 21K	82
2022-03-22	Australia	Omicron 21K	75
2022-03-23	Australia	Omicron 21K	59
2022-03-24	Australia	Omicron 21K	82
2022-03-25	Australia	Omicron 21K	46
2022-03-26	Australia	Omicron 21K	43
2022-03-27	Australia	Omicron 21K	53
2022-03-28	Australia	Omicron 21K	45
2022-03-29	Australia	Omicron 21K	40
2022-03-30	Australia	Omicron 21K	53
2022-03-31	Australia	Omicron 21K	29
2022-04-01	Australia	Omicron 21K	19
2022-04-02	Australia	Omicron 21K	16
2022-04-03	Australia	Omicron 21K	46
2022-04-04	Australia	Omicron 21K	30
2022-04-05	Australia	Omicron 21K	18
2022-04-06	Australia	Omicron 21K	9
2022-04-07	Australia	Omicron 21K	28
2022-04-08	Australia	Omicron 21K	13
2022-04-09	Australia	Omicron 21K	14
2022-04-10	Australia	Omicron 21K	12
2022-04-11	Australia	Omicron 21K	10
2022-04-12	Australia	Omicron 21K	16
2022-04-13	Australia	Omicron 21K	10
2022-04-14	Australia	Omicron 21K	10
2022-04-15	Australia	Omicron 21K	14
2022-04-16	Australia	Omicron 21K	7
2022-04-17	Australia	Omicron 21K	7
2022-04-18	Australia	Omicron 21K	8
2022-04-19	Australia	Omicron 21K	18
2022-04-20	Australia	Omicron 21K	5
2022-04-21	Australia	Omicron 21K	8
2022-04-22	Australia	Omicron 21K	12
2022-04-23	Australia	Omicron 21K	5
2022-04-24	Australia	Omicron 21K	8
2022-04-25	Australia	Omicron 21K	7
2022-04-26	Australia	Omicron 21K	16
2022-04-27	Australia	Omicron 21K	11
2022-04-28	Australia	Omicron 21K	4
2022-04-29	Australia	Omicron 21K	3
2022-04-30	Australia	Omicron 21K	2
2022-05-01	Australia	Omicron 21K	2
2022-05-02	Australia	Omicron 21K	2
2022-05-04	Australia	Omicron 21K	4
2022-05-05	Australia	Omicron 21K	2
2022-05-06	Australia	Omicron 21K	1
2022-05-08	Australia	Omicron 21K	1
2022-05-09	Australia	Omicron 21K	3
2022-05-10	Australia	Omicron 21K	6
2022-05-11	Australia	Omicron 21K	5
2022-05-12	Australia	Omicron 21K	1
2022-05-13	Australia	Omicron 21K	3
2022-05-14	Australia	Omicron 21K	1
2022-05-15	Australia	Omicron 21K	4
2022-05-17	Australia	Omicron 21K	3
2022-05-18	Australia	Omicron 21K	1
2022-05-19	Australia	Omicron 21K	2
2022-05-21	Australia	Omicron 21K	1
2022-05-22	Australia	Omicron 21K	1
2022-05-23	Australia	Omicron 21K	1
2022-05-26	Australia	Omicron 21K	2
2022-05-27	Australia	Omicron 21K	1
2022-05-31	Australia	Omicron 21K	1
2022-03-04	Australia	Omicron 21L	109
2022-03-05	Australia	Omicron 21L	96
2022-03-06	Australia	Omicron 21L	157
2022-03-07	Australia	Omicron 21L	151
2022-03-08	Australia	Omicron 21L	195
2022-03-09	Australia	Omicron 21L	249
2022-03-10	Australia	Omicron 21L	248
2022-03-11	Australia	Omicron 21L	234
2022-03-12	Australia	Omicron 21L	134
2022-03-13	Australia	Omicron 21L	236
2022-03-14	Australia	Omicron 21L	354
2022-03-15	Australia	Omicron 21L	414
2022-03-16	Australia	Omicron 21L	366
2022-03-17	Australia	Omicron 21L	427
2022-03-18	Australia	Omicron 21L	338
2022-03-19	Australia	Omicron 21L	217
2022-03-20	Australia	Omicron 21L	303
2022-03-21	Australia	Omicron 21L	511
2022-03-22	Australia	Omicron 21L	521
2022-03-23	Australia	Omicron 21L	446
2022-03-24	Australia	Omicron 21L	483
2022-03-25	Australia	Omicron 21L	278
2022-03-26	Australia	Omicron 21L	422
2022-03-27	Australia	Omicron 21L	626
2022-03-28	Australia	Omicron 21L	538
2022-03-29	Australia	Omicron 21L	609
2022-03-30	Australia	Omicron 21L	600
2022-03-31	Australia	Omicron 21L	418
2022-04-01	Australia	Omicron 21L	194
2022-04-02	Australia	Omicron 21L	315
2022-04-03	Australia	Omicron 21L	649
2022-04-04	Australia	Omicron 21L	438
2022-04-05	Australia	Omicron 21L	424
2022-04-06	Australia	Omicron 21L	381
2022-04-07	Australia	Omicron 21L	431
2022-04-08	Australia	Omicron 21L	253
2022-04-09	Australia	Omicron 21L	205
2022-04-10	Australia	Omicron 21L	291
2022-04-11	Australia	Omicron 21L	510
2022-04-12	Australia	Omicron 21L	479
2022-04-13	Australia	Omicron 21L	379
2022-04-14	Australia	Omicron 21L	314
2022-04-15	Australia	Omicron 21L	229
2022-04-16	Australia	Omicron 21L	231
2022-04-17	Australia	Omicron 21L	323
2022-04-18	Australia	Omicron 21L	322
2022-04-19	Australia	Omicron 21L	524
2022-04-20	Australia	Omicron 21L	550
2022-04-21	Australia	Omicron 21L	475
2022-04-22	Australia	Omicron 21L	294
2022-04-23	Australia	Omicron 21L	235
2022-04-24	Australia	Omicron 21L	346
2022-04-25	Australia	Omicron 21L	458
