date	location	variant	sequences
2021-09-20	Australia	Delta	52
2021-09-21	Australia	Delta	109
2021-09-22	Australia	Delta	163
2021-09-23	Australia	Delta	196
2021-09-24	Australia	Delta	86
2021-09-25	Australia	Delta	72
2021-09-26	Australia	Delta	84
2021-09-27	Australia	Delta	62
2021-09-28	Australia	Delta	105
2021-09-29	Australia	Delta	163
2021-09-30	Australia	Delta	181
2021-10-01	Australia	Delta	164
2021-10-02	Australia	Delta	131
2021-10-03	Australia	Delta	255
2021-10-04	Australia	Delta	130
2021-10-05	Australia	Delta	127
2021-10-06	Australia	Delta	284
2021-10-07	Australia	Delta	148
2021-10-08	Australia	Delta	177
2021-10-09	Australia	Delta	91
2021-10-10	Australia	Delta	217
2021-10-11	Australia	Delta	219
2021-10-12	Australia	Delta	220
2021-10-13	Australia	Delta	232
2021-10-14	Australia	Delta	173
2021-10-15	Australia	Delta	143
2021-10-16	Australia	Delta	124
2021-10-17	Australia	Delta	125
2021-10-18	Australia	Delta	155
2021-10-19	Australia	Delta	196
2021-10-20	Australia	Delta	203
2021-10-21	Australia	Delta	253
2021-10-22	Australia	Delta	96
2021-10-23	Australia	Delta	57
2021-10-24	Australia	Delta	127
2021-10-25	Australia	Delta	161
2021-10-26	Australia	Delta	144
2021-10-27	Australia	Delta	122
2021-10-28	Australia	Delta	124
2021-10-29	Australia	Delta	90
2021-10-30	Australia	Delta	71
2021-10-31	Australia	Delta	84
2021-11-01	Australia	Delta	123
2021-11-02	Australia	Delta	138
2021-11-03	Australia	Delta	170
2021-11-04	Australia	Delta	149
2021-11-05	Australia	Delta	116
2021-11-06	Australia	Delta	91
2021-11-07	Australia	Delta	146
2021-11-08	Australia	Delta	166
2021-11-09	Australia	Delta	163
2021-11-10	Australia	Delta	209
2021-11-11	Australia	Delta	159
2021-11-12	Australia	Delta	203
2021-11-13	Australia	Delta	121
2021-11-14	Australia	Delta	124
2021-11-15	Australia	Delta	126
2021-11-16	Australia	Delta	106
2021-11-17	Australia	Delta	162
2021-11-18	Australia	Delta	139
2021-11-19	Australia	Delta	131
2021-11-20	Australia	Delta	102
2021-11-21	Australia	Delta	131
2021-11-22	Australia	Delta	201
2021-11-23	Australia	Delta	231
2021-11-24	Australia	Delta	183
2021-11-25	Australia	Delta	177
2021-11-26	Australia	Delta	121
2021-11-27	Australia	Delta	69
2021-11-28	Australia	Delta	105
2021-11-29	Australia	Delta	217
2021-11-30	Australia	Delta	163
2021-12-01	Australia	Delta	187
2021-12-02	Australia	Delta	167
2021-12-03	Australia	Delta	199
2021-12-04	Australia	Delta	175
2021-12-05	Australia	Delta	183
2021-12-06	Australia	Delta	307
2021-12-07	Australia	Delta	199
2021-12-08	Australia	Delta	185
2021-12-09	Australia	Delta	213
2021-12-10	Australia	Delta	100
2021-12-11	Australia	Delta	51
2021-12-12	Australia	Delta	86
2021-12-13	Australia	Delta	45
2021-12-14	Australia	Delta	50
2021-12-15	Australia	Delta	44
2021-12-16	Australia	Delta	30
2021-12-17	Australia	Delta	23
2021-12-18	Australia	Delta	11
2021-11-26	Australia	Omicron 21K	1
2021-11-27	Australia	Omicron 21K	3
2021-11-28	Australia	Omicron 21K	4
2021-11-30	Australia	Omicron 21K	2
2021-12-01	Australia	Omicron 21K	4
2021-12-02	Australia	Omicron 21K	5
2021-12-03	Australia	Omicron 21K	9
2021-12-04	Australia	Omicron 21K	7
2021-12-05	Australia	Omicron 21K	9
2021-12-06	Australia	Omicron 21K	10
2021-12-07	Australia	Omicron 21K	14
2021-12-08	Australia	Omicron 21K	22
2021-12-09	Australia	Omicron 21K	29
2021-12-10	Australia	Omicron 21K	35
2021-12-11	Australia	Omicron 21K	32
2021-12-12	Australia	Omicron 21K	188
